RegName,energy_cost,weight,aagph1819
Argyll and Bute,1305.372,177.76,
Shetland Islands,2379.3708,38.82,
Aberdeenshire,4741.854000000001,454.17,
Fife,2464.7652,399.59,
Moray,4015.9302000000002,223.01,
Na h-Eileanan Siar,4455.3972,43.9,
"Edinburgh, City of",883.041,464.12,
Na h-Eileanan Siar,2296.6182000000003,47.89,
South Lanarkshire,1273.9560000000004,420.42,
East Lothian,2193.5166,207.83,
Dundee City,883.041,302.69,
Na h-Eileanan Siar,4111.8918,48.9,
Highland,2875.2438,365.1,
Scottish Borders,4052.3442,251.5,
Perth and Kinross,4347.583200000001,234.56,
Orkney Islands,2618.775,46.27,
South Ayrshire,1072.1082000000001,239.44,
Aberdeenshire,3867.1326,465.63,
Aberdeen City,883.041,457.87,
East Lothian,1322.5794000000003,209.78,
Highland,4117.246800000001,398.29,
Na h-Eileanan Siar,883.041,55.79,
Orkney Islands,2854.6806,47.24,
Na h-Eileanan Siar,883.041,55.48,
Scottish Borders,1075.04712,268.79,
Aberdeenshire,1318.8666000000003,465.63,
South Lanarkshire,2497.6806,429.78,
Argyll and Bute,2171.811,180.9,
Aberdeen City,1795.3902,492.7,
Orkney Islands,2730.873,43.0,
Argyll and Bute,2819.1234,186.74,
Angus,4132.455000000001,270.6,
Na h-Eileanan Siar,2407.2168,45.14,
Dumfries and Galloway,3521.7708000000002,233.3,
Na h-Eileanan Siar,1863.72,52.83,
Shetland Islands,1971.3198000000002,36.7,
Na h-Eileanan Siar,1122.1596000000002,47.71,
Falkirk,1943.3310000000004,287.1,
"Edinburgh, City of",912.1722,385.64,
Moray,4295.5326000000005,189.97,
Shetland Islands,3454.3692000000005,33.07,
Na h-Eileanan Siar,2539.3068,47.89,
Scottish Borders,1091.6718,365.0,
Orkney Islands,1876.2150000000001,50.48,
Aberdeenshire,883.041,522.01,
Orkney Islands,3847.0692,47.24,
Highland,4741.854000000001,326.3,
Shetland Islands,1287.91032,34.72,
Glasgow City,937.5906000000001,461.49,
Shetland Islands,1994.3820000000003,33.88,
Highland,4207.924800000001,335.31,
Na h-Eileanan Siar,1990.3836000000001,51.53,
Na h-Eileanan Siar,3441.4458000000004,46.4,
Orkney Islands,1480.0164000000002,43.74,
Argyll and Bute,2314.0398,174.79,
Shetland Islands,2860.1070000000004,36.07,
Na h-Eileanan Siar,4741.854000000001,46.4,
Aberdeenshire,1746.0528000000004,420.51,
Na h-Eileanan Siar,3785.8080000000004,46.4,
Fife,587.51416,371.34,
Highland,3066.81,427.01,
Na h-Eileanan Siar,1516.5732,51.18,
Renfrewshire,1059.8988000000002,394.37,
Orkney Islands,2625.558,46.1,
Shetland Islands,2893.3794000000003,35.94,
Inverclyde,1406.5458,179.91,
Dumfries and Galloway,4741.854000000001,289.56,
Moray,4741.854000000001,223.01,
Shetland Islands,3384.5400000000004,38.82,
East Dunbartonshire,883.041,199.24,
Dumfries and Galloway,2284.623,240.49,
Angus,1798.6746000000003,250.55,
Shetland Islands,1469.0922000000003,35.94,
Na h-Eileanan Siar,3585.4596000000006,43.9,
Shetland Islands,3370.6169999999997,39.8,
Moray,4741.854000000001,200.05,
Dumfries and Galloway,1756.3344000000002,304.25,
Falkirk,1621.3170000000002,275.06,
Aberdeenshire,3142.851,477.39,
Orkney Islands,2617.6326000000004,40.24,
Na h-Eileanan Siar,1179.9936000000002,55.48,
Argyll and Bute,2412.1434,158.99,
Highland,4741.854000000001,398.29,
South Ayrshire,4741.854000000001,213.04,
Orkney Islands,2007.0198000000003,42.53,
Stirling,2684.82,155.39,
East Lothian,2926.2948,173.18,
Perth and Kinross,1380.342,294.08,
Aberdeen City,883.041,332.23,
Shetland Islands,4741.854000000001,36.84,
Na h-Eileanan Siar,3764.3166,52.83,
Na h-Eileanan Siar,3008.1191999999996,47.58,
Na h-Eileanan Siar,883.041,53.15,
Na h-Eileanan Siar,1795.4616000000003,53.94,
Highland,1775.6838000000002,448.67,
Dundee City,911.958,285.35,
Argyll and Bute,1040.6922,187.11,
Shetland Islands,2676.8946,40.76,
East Renfrewshire,1070.9658000000002,182.32,
Midlothian,4049.0598000000005,148.08,
Scottish Borders,1453.0272000000002,251.5,
Orkney Islands,4741.854000000001,47.24,
Argyll and Bute,1426.1094000000003,154.59,
West Lothian,1686.6480000000001,331.83,
Na h-Eileanan Siar,4741.854000000001,51.53,
Dundee City,1824.7356000000002,252.9,
Orkney Islands,3064.8108,40.24,
Shetland Islands,2385.3684,32.94,
Shetland Islands,1683.7920000000001,39.8,
Midlothian,2232.7866000000004,129.63,
Moray,1467.5214000000003,189.97,
Aberdeen City,2318.3238,366.53,
Highland,894.3936,463.23,
Angus,1063.7544000000003,285.87,
Moray,2236.6422000000002,189.97,
East Dunbartonshire,894.0366,186.24,
Aberdeenshire,4741.854000000001,397.89,
Shetland Islands,2610.7782,33.88,
Highland,1086.9594000000002,440.26,
Scottish Borders,1857.2940000000003,281.41,
Moray,3081.6612,194.66,
Scottish Borders,2425.3524,257.7,
Highland,2410.2156,365.1,
East Lothian,2483.3291999999997,173.18,
Shetland Islands,4027.6398000000004,35.71,
"Edinburgh, City of",830.4596799999999,420.69,
South Lanarkshire,1500.5796000000003,419.2,
Shetland Islands,4741.854000000001,38.82,
Shetland Islands,2398.863,33.07,
Orkney Islands,883.041,60.04,
Na h-Eileanan Siar,2661.5436,46.4,
Na h-Eileanan Siar,4741.854000000001,47.89,
Dundee City,2260.4184,268.26,
South Ayrshire,883.041,178.67,
Na h-Eileanan Siar,4228.845,47.89,
Highland,4325.235000000001,365.1,
Glasgow City,1406.3316000000002,398.5,
Orkney Islands,1610.2500000000002,46.1,
South Lanarkshire,3102.7242,422.08,
Dumfries and Galloway,975.2898,211.81,
Falkirk,2563.797,285.78,
Orkney Islands,3591.8142000000003,42.41,
Moray,4741.854000000001,249.53,
Na h-Eileanan Siar,3495.2814000000003,43.9,
Clackmannanshire,3381.8982,103.52,
Glasgow City,542.1268,461.49,
North Lanarkshire,883.041,395.11,
Na h-Eileanan Siar,1727.5602000000003,53.94,
Shetland Islands,2122.6878,35.94,
Orkney Islands,2398.6488,43.74,
Na h-Eileanan Siar,2035.7940000000003,52.83,
Dumfries and Galloway,1358.0652000000002,220.45,
Shetland Islands,2085.774,39.8,
Orkney Islands,4741.854000000001,47.24,
Midlothian,3513.2742000000003,129.63,
Highland,1882.7838000000004,439.41,
Shetland Islands,3431.5926000000004,34.01,
Inverclyde,542.1268,179.91,
North Lanarkshire,545.58656,457.57,
Moray,908.1738,221.49,
"Edinburgh, City of",883.041,452.69,
Highland,1921.7682000000002,401.29,
Perth and Kinross,3331.2756,282.3,
Shetland Islands,1201.6278,34.85,
Orkney Islands,4023.7841999999996,40.24,
Na h-Eileanan Siar,3721.6908,43.9,
Orkney Islands,3739.6122,41.38,
Shetland Islands,1718.2068000000002,39.65,
Shetland Islands,3353.2668,35.71,
Shetland Islands,2022.3708000000004,38.55,
Perth and Kinross,1783.6092,236.64,
Na h-Eileanan Siar,2058.4278,50.29,
Na h-Eileanan Siar,1982.2440000000004,53.94,
Inverclyde,780.96752,196.27,
Scottish Borders,3574.3212,295.24,
Dumfries and Galloway,2330.0334000000003,221.27,
Orkney Islands,2116.2617999999998,48.43,
Angus,1516.5018000000002,221.36,
Perth and Kinross,4741.854000000001,282.3,
East Renfrewshire,1049.9742,230.34,
South Ayrshire,2205.5117999999998,181.48,
Orkney Islands,4374.215400000001,47.24,
East Ayrshire,3811.0836000000004,195.26,
Moray,1685.5770000000005,256.32,
Midlothian,4741.854000000001,151.81,
Orkney Islands,4183.363200000001,47.24,
Argyll and Bute,904.9608000000001,197.22,
"Edinburgh, City of",2726.2320000000004,407.6,
Highland,3946.7436000000002,458.04,
Shetland Islands,4633.2546,36.07,
Shetland Islands,3308.6418,33.07,
Aberdeenshire,3808.9416000000006,386.89,
Orkney Islands,1203.6270000000002,43.46,
Shetland Islands,2419.926,33.07,
South Ayrshire,1979.6736000000003,185.96,
"Edinburgh, City of",883.041,385.64,
Dumfries and Galloway,2910.3012000000003,259.74,
Argyll and Bute,1471.0200000000002,177.76,
Dumfries and Galloway,2212.5090000000005,249.34,
East Ayrshire,1104.738,178.29,
Shetland Islands,2243.4252,32.94,
Angus,1753.5498,252.66,
Na h-Eileanan Siar,1702.7844000000002,48.25,
East Dunbartonshire,1706.8542000000002,235.29,
North Lanarkshire,883.041,395.11,
Perth and Kinross,3400.962,234.56,
Shetland Islands,1868.9322000000004,39.8,
Highland,1994.0964000000001,349.74,
Orkney Islands,2658.9732,48.43,
Orkney Islands,2839.6865999999995,40.24,
Perth and Kinross,2733.0150000000003,234.56,
Highland,2173.8102000000003,401.29,
Orkney Islands,1863.9342000000004,47.24,
Highland,4078.2624,398.29,
Clackmannanshire,2186.6622,86.58,
Dumfries and Galloway,3971.5908000000004,259.74,
Moray,4741.854000000001,194.66,
Argyll and Bute,883.041,132.75,
Perth and Kinross,1234.7574000000002,309.46,
"Edinburgh, City of",883.041,452.69,
North Lanarkshire,1132.1556,395.11,
Shetland Islands,2530.4532000000004,33.07,
Moray,4741.854000000001,223.01,
North Lanarkshire,3030.396,455.35,
Na h-Eileanan Siar,4741.854000000001,51.53,
Stirling,2639.1240000000003,169.65,
Perth and Kinross,1610.1072000000001,294.28,
Na h-Eileanan Siar,3936.8903999999998,47.89,
East Dunbartonshire,883.041,215.68,
Glasgow City,1883.8548000000003,386.1,
Orkney Islands,4741.854000000001,43.9,
Angus,2186.8050000000003,236.77,
Orkney Islands,4741.854000000001,47.24,
Highland,2627.2001999999998,365.1,
Aberdeenshire,4741.854000000001,454.17,
Orkney Islands,1093.8852000000002,41.38,
Shetland Islands,1575.6924000000001,40.63,
Moray,2049.2886,189.97,
Renfrewshire,883.041,599.63,
Perth and Kinross,4741.854000000001,315.87,
Argyll and Bute,2324.1072,180.9,
Aberdeenshire,1602.3960000000002,519.08,
Shetland Islands,1776.2550000000003,37.88,
Dundee City,883.041,277.46,
Aberdeen City,542.1268,362.43,
Aberdeenshire,1556.2002000000002,485.38,
Dumfries and Galloway,3252.6642,257.97,
Glasgow City,1002.39216,367.06,
Moray,4741.854000000001,207.25,
Aberdeen City,1249.323,346.78,
Na h-Eileanan Siar,4604.980200000001,46.4,
Argyll and Bute,962.1522000000001,225.19,
Moray,2536.0938,238.34,
Na h-Eileanan Siar,4674.4524,43.9,
Argyll and Bute,970.5060000000001,186.74,
Highland,3520.9854,428.59,
Highland,2319.6804,458.04,
Aberdeen City,2240.9262000000003,492.7,
Orkney Islands,1666.0134000000005,47.24,
Perth and Kinross,3263.6598,275.35,
Stirling,1015.9164,200.12,
Argyll and Bute,1569.3378000000005,180.9,
"Edinburgh, City of",883.041,396.6,
Moray,1506.4344,194.66,
Argyll and Bute,1113.7344,170.54,
South Ayrshire,1716.3504,183.09,
Na h-Eileanan Siar,3779.9532,47.89,
Na h-Eileanan Siar,4741.854000000001,47.58,
Shetland Islands,3819.4374000000003,38.82,
Dundee City,968.6496000000001,277.46,
Shetland Islands,3223.1046,38.82,
Scottish Borders,1128.6570000000002,250.57,
Perth and Kinross,2592.9282,275.35,
Glasgow City,983.1438,461.49,
Moray,1830.0906000000002,189.97,
Glasgow City,726.5496,375.68,
Glasgow City,883.041,461.49,
Perth and Kinross,594.7268799999999,283.67,
Fife,1869.2892000000004,390.83,
Shetland Islands,1245.4674000000002,39.65,
Glasgow City,991.4976,375.68,
Shetland Islands,1976.8176,37.88,
Argyll and Bute,1995.9528000000003,170.54,
Glasgow City,661.57648,398.5,
Inverclyde,1224.4044000000001,196.27,
Highland,4741.854000000001,392.71,
South Ayrshire,3305.4288,186.65,
North Lanarkshire,1180.422,497.72,
Highland,1663.443,401.29,
Na h-Eileanan Siar,3414.9563999999996,55.69,
Argyll and Bute,2038.5072000000002,170.54,
Fife,2351.382,364.35,
Perth and Kinross,904.6752,333.59,
Highland,3433.806,428.59,
