RegName,energy_cost,weight,aagph1819
Highland,8635.815499999999,398.29,
South Ayrshire,8635.815499999999,213.04,
Orkney Islands,3809.6375,42.53,
Stirling,5005.755499999999,155.39,
East Lothian,5431.8875,173.18,
Perth and Kinross,2703.7355,294.08,
Aberdeen City,1826.1454999999999,332.23,
Shetland Islands,8635.815499999999,36.84,
Na h-Eileanan Siar,6910.7495,52.83,
Na h-Eileanan Siar,5576.2835,47.58,
Na h-Eileanan Siar,1826.1454999999999,53.15,
Na h-Eileanan Siar,3436.2995,53.94,
Highland,3401.3975,448.67,
Dundee City,1877.1754999999998,285.35,
Argyll and Bute,2104.3535,187.11,
Shetland Islands,4991.7695,40.76,
East Renfrewshire,2157.7775,182.32,
Midlothian,7413.2375,148.08,
Scottish Borders,2832.0035,251.5,
Orkney Islands,8635.815499999999,47.24,
Argyll and Bute,2784.5015000000003,154.59,
West Lothian,3244.2754999999997,331.83,
Na h-Eileanan Siar,8635.815499999999,51.53,
Dundee City,3487.9595,252.9,
Orkney Islands,5676.3275,40.24,
Shetland Islands,4477.311500000001,32.94,
Shetland Islands,3239.2355,39.8,
Midlothian,4208.0495,129.63,
Moray,2857.5815000000002,189.97,
Aberdeen City,4358.9975,366.53,
Highland,1846.1795,463.23,
Angus,2145.0515000000005,285.87,
Moray,4214.8535,189.97,
East Dunbartonshire,1845.5495,186.24,
Aberdeenshire,8635.815499999999,397.89,
Shetland Islands,4875.0935,33.88,
Highland,2186.0015000000003,440.26,
Scottish Borders,3545.4155,281.41,
Moray,5706.0635,194.66,
Scottish Borders,4547.8715,257.7,
Highland,4521.1595,365.1,
East Lothian,4650.1835,173.18,
Shetland Islands,7375.437500000001,35.71,
"Edinburgh, City of",1546.20716,420.69,
South Lanarkshire,2915.9195,419.2,
Shetland Islands,8635.815499999999,38.82,
Shetland Islands,4501.125499999999,33.07,
Orkney Islands,1826.1454999999999,60.04,
Na h-Eileanan Siar,4964.6795,46.4,
Na h-Eileanan Siar,8635.815499999999,47.89,
Dundee City,4256.811500000001,268.26,
South Ayrshire,1826.1454999999999,178.67,
Na h-Eileanan Siar,7730.5055,47.89,
Highland,7900.6055,365.1,
Glasgow City,2749.5995000000003,398.5,
Orkney Islands,3109.4555,46.1,
South Lanarkshire,5743.233499999999,422.08,
Dumfries and Galloway,1988.9375,211.81,
Falkirk,4792.1855,285.78,
Orkney Islands,6606.3335,42.41,
Moray,8635.815499999999,249.53,
Na h-Eileanan Siar,6435.9815,43.9,
Clackmannanshire,6235.8935,103.52,
Glasgow City,1009.3690999999999,461.49,
North Lanarkshire,1826.1454999999999,395.11,
Na h-Eileanan Siar,3316.4735,53.94,
Shetland Islands,4013.7574999999997,35.94,
Orkney Islands,4500.7475,43.74,
Na h-Eileanan Siar,3860.4155,52.83,
Dumfries and Galloway,2664.4235,220.45,
Shetland Islands,3948.6155,39.8,
Orkney Islands,8635.815499999999,47.24,
Midlothian,6467.733499999999,129.63,
Highland,3590.3975,439.41,
Shetland Islands,6323.5895,34.01,
Inverclyde,1009.3690999999999,179.91,
North Lanarkshire,1015.81072,457.57,
Moray,1870.4975000000002,221.49,
"Edinburgh, City of",1826.1454999999999,452.69,
Highland,3659.1935000000003,401.29,
Perth and Kinross,6146.5595,282.3,
Shetland Islands,2388.3575,34.85,
Orkney Islands,7368.6335,40.24,
Na h-Eileanan Siar,6835.5275,43.9,
Orkney Islands,6867.1535,41.38,
Shetland Islands,3299.9674999999997,39.65,
Shetland Islands,6185.367499999999,35.71,
Shetland Islands,3836.7275,38.55,
Perth and Kinross,3415.3835,236.64,
Na h-Eileanan Siar,3900.3575,50.29,
Na h-Eileanan Siar,3765.9155,53.94,
Inverclyde,1454.05924,196.27,
Scottish Borders,6575.4635,295.24,
Dumfries and Galloway,4379.6615,221.27,
Orkney Islands,4002.4175000000005,48.43,
Angus,2944.0175,221.36,
Perth and Kinross,8635.815499999999,282.3,
East Renfrewshire,2120.7335000000003,230.34,
South Ayrshire,4159.9175000000005,181.48,
Orkney Islands,7987.0415,47.24,
East Ayrshire,6993.279500000001,195.26,
Moray,3242.3855000000003,256.32,
Midlothian,8635.815499999999,151.81,
Orkney Islands,7650.2435000000005,47.24,
Argyll and Bute,1864.8274999999999,197.22,
"Edinburgh, City of",5078.835499999999,407.6,
Highland,7232.6795,458.04,
Shetland Islands,8444.1695,36.07,
Shetland Islands,6106.617499999999,33.07,
Aberdeenshire,6989.4995,386.89,
Orkney Islands,2391.8855,43.46,
Shetland Islands,4538.295499999999,33.07,
South Ayrshire,3761.3795,185.96,
"Edinburgh, City of",1826.1454999999999,385.64,
Dumfries and Galloway,5403.663500000001,259.74,
Argyll and Bute,2863.7555,177.76,
Dumfries and Galloway,4172.2655,249.34,
East Ayrshire,2217.3755,178.29,
Shetland Islands,4226.8234999999995,32.94,
Angus,3362.3375000000005,252.66,
Na h-Eileanan Siar,3272.7514999999994,48.25,
East Dunbartonshire,3279.9335,235.29,
North Lanarkshire,1826.1454999999999,395.11,
Perth and Kinross,6269.5355,234.56,
Shetland Islands,3565.9535000000005,39.8,
Highland,3786.8315000000002,349.74,
Orkney Islands,4960.1435,48.43,
Orkney Islands,5279.0495,40.24,
Perth and Kinross,5090.8055,234.56,
Highland,4103.9735,401.29,
Orkney Islands,3557.1335,47.24,
Highland,7464.7715,398.29,
Clackmannanshire,4126.653499999999,86.58,
Dumfries and Galloway,7276.5275,259.74,
Moray,8635.815499999999,194.66,
Argyll and Bute,1826.1454999999999,132.75,
Perth and Kinross,2446.8215,309.46,
"Edinburgh, City of",1826.1454999999999,452.69,
North Lanarkshire,2265.7595,395.11,
Shetland Islands,4733.3435,33.07,
Moray,8635.815499999999,223.01,
North Lanarkshire,5615.595499999999,455.35,
Na h-Eileanan Siar,8635.815499999999,51.53,
Stirling,4925.1155,169.65,
Perth and Kinross,3109.2034999999996,294.28,
Na h-Eileanan Siar,7215.2915,47.89,
East Dunbartonshire,1826.1454999999999,215.68,
Glasgow City,3592.2875000000004,386.1,
Orkney Islands,8635.815499999999,43.9,
Angus,4126.9055,236.77,
Orkney Islands,8635.815499999999,47.24,
Highland,4904.0734999999995,365.1,
Aberdeenshire,8635.815499999999,454.17,
Orkney Islands,2198.2235,41.38,
Shetland Islands,3048.4714999999997,40.63,
Moray,3884.2294999999995,189.97,
Renfrewshire,1826.1454999999999,599.63,
Perth and Kinross,8635.815499999999,315.87,
Argyll and Bute,4369.2035000000005,180.9,
Aberdeenshire,3095.5954999999994,519.08,
Shetland Islands,3402.4055,37.88,
Dundee City,1826.1454999999999,277.46,
Aberdeen City,1009.3690999999999,362.43,
Aberdeenshire,3014.0735000000004,485.38,
Dumfries and Galloway,6007.8335,257.97,
Glasgow City,1866.32292,367.06,
Moray,8635.815499999999,207.25,
Aberdeen City,2472.5254999999997,346.78,
Na h-Eileanan Siar,8394.2735,46.4,
Argyll and Bute,1965.7534999999998,225.19,
Moray,4743.297500000001,238.34,
Na h-Eileanan Siar,8516.8715,43.9,
Argyll and Bute,1980.4955,186.74,
Highland,6481.3414999999995,428.59,
Highland,4361.3915,458.04,
Aberdeen City,4222.413500000001,492.7,
Orkney Islands,3207.8615,47.24,
Perth and Kinross,6027.237499999999,275.35,
Stirling,2060.6315,200.12,
Argyll and Bute,3037.2574999999997,180.9,
"Edinburgh, City of",1826.1454999999999,396.6,
Moray,2926.2515000000003,194.66,
Argyll and Bute,2233.2515000000003,170.54,
South Ayrshire,3296.6915,183.09,
Na h-Eileanan Siar,6938.3435,47.89,
Na h-Eileanan Siar,8635.815499999999,47.58,
Shetland Islands,7008.0215,38.82,
Dundee City,1977.2195,277.46,
Shetland Islands,5955.6695,38.82,
Scottish Borders,2259.5855,250.57,
Perth and Kinross,4843.5935,275.35,
Glasgow City,2002.7975,461.49,
Moray,3497.4094999999998,189.97,
Glasgow City,1352.7402,375.68,
Glasgow City,1826.1454999999999,461.49,
Perth and Kinross,1107.3035599999998,283.67,
Fife,3566.5834999999997,390.83,
Shetland Islands,2465.7215,39.65,
Glasgow City,2017.5395,375.68,
Shetland Islands,3756.3395,37.88,
Argyll and Bute,3790.1075,170.54,
Glasgow City,1231.76876,398.5,
Inverclyde,2428.5515000000005,196.27,
Highland,8635.815499999999,392.71,
South Ayrshire,6100.9475,186.65,
North Lanarkshire,2350.9355,497.72,
Highland,3203.3255,401.29,
Na h-Eileanan Siar,6294.2315,55.69,
Argyll and Bute,3865.2035000000005,170.54,
Fife,4417.335499999999,364.35,
Perth and Kinross,1864.3235,333.59,
Highland,6327.4955,428.59,
Aberdeen City,2303.8115,362.43,
East Lothian,2054.9615000000003,178.71,
South Lanarkshire,8635.815499999999,472.27,
Orkney Islands,4680.6755,43.74,
Shetland Islands,6532.6235,35.94,
Argyll and Bute,2744.4335,183.25,
Scottish Borders,8635.815499999999,295.24,
Aberdeenshire,5917.4915,457.55,
Shetland Islands,4575.95216,39.37,
West Dunbartonshire,2343.2495,186.47,
South Lanarkshire,1826.1454999999999,390.8,
Highland,2916.2974999999997,506.24,
East Lothian,2331.5315,207.83,
Inverclyde,4604.0675,163.99,
Shetland Islands,7060.815499999999,36.07,
Orkney Islands,2077.5155,48.25,
Glasgow City,1826.1454999999999,439.64,
East Ayrshire,4416.7055,181.46,
Highland,2819.7815,381.54,
Aberdeen City,1229.2576199999999,419.71,
Aberdeenshire,6361.0115,386.89,
Argyll and Bute,1834.7135,197.22,
Aberdeenshire,8635.815499999999,454.17,
Orkney Islands,8244.2075,47.24,
Inverclyde,6138.9995,175.14,
Angus,6764.3375,270.6,
Na h-Eileanan Siar,8635.815499999999,46.4,
Perth and Kinross,8635.815499999999,308.1,
Na h-Eileanan Siar,5188.0775,43.9,
Dumfries and Galloway,2377.1435,243.2,
Highland,6740.523499999999,418.27,
Aberdeen City,2446.3175,362.43,
Orkney Islands,2755.2695000000003,47.06,
Shetland Islands,4798.3595,38.67,
"Edinburgh, City of",3157.7135,452.69,
Falkirk,1009.3690999999999,300.94,
Midlothian,4348.5395,132.83,
Scottish Borders,8635.815499999999,295.24,
Na h-Eileanan Siar,2926.7555,52.64,
Highland,8635.815499999999,428.59,
Shetland Islands,6910.002200000001,38.02,
Scottish Borders,2861.6135000000004,281.8,
Na h-Eileanan Siar,5408.9555,46.1,
Highland,4418.2175,365.1,
Dundee City,5263.5515,235.76,
Glasgow City,1826.1454999999999,398.5,
Orkney Islands,2027.6195,49.45,
Fife,1826.1454999999999,517.56,
Angus,4223.5475,244.38,
Aberdeen City,1009.3690999999999,419.71,
Angus,3931.9835000000003,326.31,
Orkney Islands,4786.0115,47.24,
Orkney Islands,5883.0935,42.41,
Aberdeenshire,5292.6575,465.63,
East Ayrshire,1826.1454999999999,205.64,
East Renfrewshire,1009.3690999999999,251.28,
Stirling,2110.0235,200.12,
Highland,4057.2275,392.71,
Scottish Borders,8635.815499999999,295.24,
Glasgow City,1826.1454999999999,503.44,
Clackmannanshire,1826.1454999999999,106.73,
North Ayrshire,8635.815499999999,273.15,
South Ayrshire,4986.8555,208.07,
Highland,3600.0995000000003,392.71,
Glasgow City,3769.4435000000003,375.68,
Aberdeenshire,5732.271500000001,451.07,
Highland,2857.0775000000003,425.67,
Perth and Kinross,3897.9635,247.01,
Highland,4151.4755,343.61,
Shetland Islands,3710.6014999999998,35.94,
Angus,5255.6134999999995,224.84,
Orkney Islands,5006.889499999999,42.53,
South Lanarkshire,4144.7975,392.24,
Scottish Borders,4309.731500000001,315.53,
Argyll and Bute,5668.1375,155.16,
Glasgow City,2541.1955,398.5,
Shetland Islands,3248.3075,39.8,
Aberdeenshire,2129.1755,455.67,
Shetland Islands,3111.0935,38.55,
North Ayrshire,1826.1454999999999,261.69,
Orkney Islands,3845.7995,49.45,
Dumfries and Galloway,3786.5795,259.74,
Angus,8022.5735,245.28,
Na h-Eileanan Siar,7700.2654999999995,47.89,
Shetland Islands,2720.11052,38.31,
Glasgow City,1838.1155,375.68,
Dumfries and Galloway,2860.6054999999997,243.2,
Angus,8635.815499999999,263.94,
Orkney Islands,5337.3875,43.9,
Highland,7559.7755,326.3,
Argyll and Bute,3074.1755000000003,180.9,
Dumfries and Galloway,5123.817499999999,247.58,
Shetland Islands,8234.8835,38.31,
Angus,7862.4275,237.46,
Argyll and Bute,7679.6015,163.4,
Argyll and Bute,5548.5635,164.0,
Orkney Islands,2279.4935,60.04,
Orkney Islands,4063.1494999999995,41.38,
Moray,4810.9595,255.83,
Angus,2007.3335,285.87,
Perth and Kinross,3884.1035,285.26,
Na h-Eileanan Siar,5697.7475,46.4,
East Renfrewshire,1955.5475,230.34,
Glasgow City,1009.3690999999999,375.68,
Aberdeen City,1826.1454999999999,505.14,
Aberdeenshire,8635.815499999999,454.17,
Shetland Islands,6910.002200000001,40.91,
Highland,8635.815499999999,428.59,
"Edinburgh, City of",2435.3554999999997,385.64,
Scottish Borders,4649.6795,302.69,
West Dunbartonshire,4963.9235,175.48,
Shetland Islands,2644.12124,41.95,
Orkney Islands,4170.2495,40.09,
Moray,2184.9934999999996,268.66,
Stirling,5674.3115,165.48,
Falkirk,4813.1015,295.05,
Falkirk,3078.7115000000003,370.82,
South Lanarkshire,4372.983499999999,402.87,
Stirling,8635.815499999999,165.48,
Orkney Islands,4478.5715,47.24,
Shetland Islands,8521.0295,38.82,
Scottish Borders,5985.153499999999,275.17,
West Dunbartonshire,1903.6355,191.64,
Na h-Eileanan Siar,8275.8335,46.4,
Orkney Islands,4390.875499999999,47.24,
Inverclyde,1826.1454999999999,216.53,
Na h-Eileanan Siar,5809.8875,47.89,
Highland,8635.815499999999,428.59,
Stirling,1952.0195,175.33,
Midlothian,3908.4215000000004,147.53,
South Lanarkshire,3086.6494999999995,420.42,
Shetland Islands,2123.6315,39.87,
Aberdeenshire,6733.215499999999,443.57,
Dundee City,1908.4235,277.46,
Dumfries and Galloway,1877.6795,233.0,
Highland,4603.5635,363.75,
Na h-Eileanan Siar,5398.4975,46.4,
Glasgow City,1826.1454999999999,474.61,
Dumfries and Galloway,1826.1454999999999,291.07,
Na h-Eileanan Siar,3040.6594999999998,43.9,
Moray,1011.3343399999999,229.75,
Orkney Islands,8635.815499999999,42.53,
Fife,3497.6615,427.96,
Orkney Islands,5523.6155,43.46,
"Edinburgh, City of",2014.5155,452.69,
Fife,2343.3755,430.04,
Scottish Borders,5611.1855,315.31,
Argyll and Bute,2746.4494999999997,154.59,
Shetland Islands,6623.721500000001,38.82,
Argyll and Bute,6829.9835,155.16,
Dumfries and Galloway,2604.1955,321.12,
Na h-Eileanan Siar,4451.481500000001,47.89,
Angus,8635.815499999999,263.94,
East Renfrewshire,2296.8815000000004,217.52,
Shetland Islands,4737.6275000000005,33.07,
Stirling,3832.4435000000003,157.73,
Perth and Kinross,6501.375499999999,275.35,
Perth and Kinross,8635.815499999999,308.1,
Shetland Islands,6279.26934,38.02,
Moray,8635.815499999999,189.97,
Orkney Islands,8635.815499999999,41.38,
Perth and Kinross,1987.8035,333.0,
Stirling,2463.2015,158.41,
Orkney Islands,2946.4115,40.09,
Dumfries and Galloway,3644.5775000000003,247.58,
Orkney Islands,6891.345499999999,47.24,
Aberdeenshire,8635.815499999999,506.3,
Na h-Eileanan Siar,6546.3575,43.9,
Midlothian,2346.5254999999997,152.11,
Dumfries and Galloway,2227.9595,258.72,
Glasgow City,1826.1454999999999,461.49,
East Ayrshire,8635.815499999999,195.26,
Inverclyde,2907.3514999999998,163.99,
Glasgow City,1826.1454999999999,541.74,
Shetland Islands,6107.7515,38.82,
Na h-Eileanan Siar,3158.3435,43.9,
Aberdeenshire,8635.815499999999,454.17,
North Ayrshire,8635.815499999999,314.35,
Orkney Islands,4232.9975,43.74,
Highland,4811.3375,355.68,
Perth and Kinross,4668.8315,286.32,
Scottish Borders,7802.9555,315.53,
Fife,3285.4775,365.41,
Dumfries and Galloway,4532.625499999999,270.09,
"Edinburgh, City of",1826.1454999999999,385.64,
Moray,2201.17798,229.08,
Scottish Borders,7206.9755,353.05,
Na h-Eileanan Siar,4408.5155,51.53,
Shetland Islands,8635.815499999999,38.82,
Shetland Islands,7520.0855,34.01,
Orkney Islands,5184.675499999999,47.24,
Glasgow City,1826.1454999999999,398.5,
Na h-Eileanan Siar,5261.0315,46.23,
Aberdeenshire,8499.735499999999,454.17,
"Edinburgh, City of",1895.9495,452.69,
Orkney Islands,1826.1454999999999,48.43,
Orkney Islands,4718.2235,40.24,
Stirling,5751.675499999999,184.47,
Highland,5357.0435,427.01,
Shetland Islands,5564.3135,36.07,
Highland,3679.6054999999997,363.75,
Dumfries and Galloway,7413.7415,259.74,
Na h-Eileanan Siar,5192.8655,46.4,
Aberdeenshire,6211.827499999999,465.63,
Shetland Islands,3969.6575000000003,40.63,
Argyll and Bute,2884.1674999999996,179.76,
Shetland Islands,3349.1075,39.8,
Highland,7174.7195,383.04,
Glasgow City,1826.1454999999999,428.81,
Aberdeen City,2772.2794999999996,492.7,
Orkney Islands,4328.3795,44.66,
"Edinburgh, City of",1826.1454999999999,385.64,
"Edinburgh, City of",1957.6895,333.0,
South Ayrshire,8635.815499999999,186.65,
Shetland Islands,7683.3815,33.07,
Dumfries and Galloway,8215.2275,259.74,
Shetland Islands,4017.6635000000006,38.82,
Orkney Islands,8271.4235,47.24,
Moray,1378.17914,270.17,
Argyll and Bute,7819.965499999999,173.86,
Na h-Eileanan Siar,3296.1875,52.83,
Clackmannanshire,8389.737500000001,101.34,
Na h-Eileanan Siar,3926.6915,50.85,
Shetland Islands,7081.8575,36.07,
Dumfries and Galloway,6071.8414999999995,290.63,
Dumfries and Galloway,4537.5395,240.49,
Perth and Kinross,2737.8815000000004,283.12,
Argyll and Bute,3391.1915,168.65,
West Lothian,2694.1594999999998,304.17,
Argyll and Bute,2576.0975,186.74,
Na h-Eileanan Siar,5221.0895,47.89,
Na h-Eileanan Siar,2417.5895,43.73,
Dundee City,1826.1454999999999,325.71,
Midlothian,4570.8035,137.5,
Aberdeenshire,3863.1875,425.24,
Shetland Islands,5762.1335,39.8,
Dumfries and Galloway,3029.0675,220.45,
Na h-Eileanan Siar,2075.6255,55.48,
South Ayrshire,2705.7515000000003,183.09,
Perth and Kinross,1544.897,244.96,
Shetland Islands,2544.4399000000003,40.91,
Renfrewshire,3284.4695,405.59,
Scottish Borders,5537.4755,294.15,
Aberdeenshire,1826.7755,467.89,
Na h-Eileanan Siar,2351.5654999999997,47.71,
Dumfries and Galloway,2962.0355,264.48,
Dumfries and Galloway,8306.4515,259.74,
Falkirk,3878.6854999999996,324.87,
Scottish Borders,7279.8035,295.24,
Shetland Islands,3565.8275000000003,34.85,
Glasgow City,1826.1454999999999,461.49,
Na h-Eileanan Siar,8635.815499999999,45.14,
Shetland Islands,3952.2695000000003,39.8,
East Lothian,7552.215499999999,174.49,
Glasgow City,1826.1454999999999,365.29,
Argyll and Bute,4286.7995,159.58,
Dumfries and Galloway,5634.7475,277.59,
Argyll and Bute,5965.6235,155.16,
Dumfries and Galloway,2975.0135,277.59,
South Ayrshire,2814.2375,203.35,
Argyll and Bute,2098.6835,202.83,
Na h-Eileanan Siar,7196.2654999999995,43.9,
Argyll and Bute,3571.1195,156.54,
Stirling,1826.1454999999999,134.94,
Na h-Eileanan Siar,8635.815499999999,47.89,
Na h-Eileanan Siar,5051.8715,43.9,
Argyll and Bute,4338.585499999999,158.99,
"Edinburgh, City of",2211.7055,385.64,
Midlothian,2733.75802,129.63,
Highland,8635.815499999999,385.89,
Na h-Eileanan Siar,8345.889500000001,47.89,
Aberdeen City,1826.1454999999999,419.71,
Highland,8630.5235,398.29,
North Ayrshire,5827.2755,324.45,
Shetland Islands,4653.585499999999,35.71,
Dumfries and Galloway,5020.6235,259.74,
Dumfries and Galloway,5731.6415,297.97,
Glasgow City,2790.0455,474.61,
Glasgow City,2442.0335000000005,409.01,
Orkney Islands,3133.1435,43.74,
Na h-Eileanan Siar,5846.9315,43.9,
Argyll and Bute,5808.6275000000005,158.99,
Perth and Kinross,3247.5514999999996,257.81,
Aberdeenshire,3306.8975,475.81,
Aberdeenshire,8635.815499999999,508.18,
Perth and Kinross,3176.6135000000004,276.78,
Shetland Islands,4631.7875,37.88,
Orkney Islands,6669.8375,43.9,
Glasgow City,1826.1454999999999,461.49,
Glasgow City,6159.7895,428.81,
West Lothian,2231.6135000000004,357.06,
Argyll and Bute,3551.9674999999997,190.68,
Stirling,2797.3535,170.48,
Dumfries and Galloway,5125.7075,272.12,
East Renfrewshire,3251.9615000000003,207.61,
Moray,4900.1675,222.13,
Glasgow City,2324.8535,398.5,
Shetland Islands,7072.029500000001,43.22,
Aberdeen City,1841.2115199999998,371.98,
Scottish Borders,6821.037499999999,289.41,
North Ayrshire,2963.9255000000003,289.74,
Inverclyde,1958.9495,155.36,
Perth and Kinross,6226.8215,308.1,
Aberdeen City,1826.1454999999999,362.43,
Shetland Islands,3642.4354999999996,38.02,
Shetland Islands,4684.3295,33.07,
Angus,8635.815499999999,270.6,
Clackmannanshire,2064.1594999999998,106.73,
Highland,4733.2175,392.71,
Dumfries and Galloway,4674.5015,246.66,
Falkirk,2829.4835000000003,287.1,
Aberdeenshire,2774.0434999999998,413.48,
Orkney Islands,2644.2635,44.16,
Shetland Islands,4202.1275000000005,33.27,
Dundee City,1009.3690999999999,277.46,
Angus,3320.1275000000005,262.9,
Shetland Islands,2849.5175,33.07,
Argyll and Bute,5355.6575,170.54,
Scottish Borders,3717.9094999999998,277.24,
Moray,4608.8555,221.49,
Stirling,4039.0834999999997,153.78,
Glasgow City,2369.9615000000003,461.49,
Highland,4973.1215,394.31,
Argyll and Bute,1009.3690999999999,182.95,
Na h-Eileanan Siar,5480.6494999999995,45.14,
Perth and Kinross,3080.2235,294.28,
Aberdeenshire,8635.815499999999,386.89,
Moray,3907.2875000000004,222.19,
Scottish Borders,3939.7954999999993,302.69,
South Lanarkshire,2386.4674999999997,400.66,
Shetland Islands,8635.815499999999,38.82,
Fife,7672.0415,417.42,
Orkney Islands,2143.2875,40.48,
Stirling,1826.1454999999999,185.98,
Na h-Eileanan Siar,3564.4415,52.83,
Aberdeenshire,8635.815499999999,472.26,
Angus,4218.8855,245.99,
Highland,4638.087500000001,334.34,
Shetland Islands,6741.657499999999,35.94,
East Lothian,5770.7015,191.06,
"Edinburgh, City of",2798.7394999999997,341.78,
Stirling,8079.3994999999995,165.48,
North Ayrshire,6938.721500000001,318.72,
Aberdeenshire,1009.3690999999999,404.03,
Fife,8635.815499999999,417.42,
Argyll and Bute,3538.8635000000004,158.99,
Dundee City,3661.8395,245.91,
Aberdeen City,3359.9435000000003,341.67,
Dundee City,2475.8015000000005,250.09,
"Edinburgh, City of",1826.1454999999999,351.5,
Argyll and Bute,5041.9175,194.66,
Dumfries and Galloway,2285.4155,272.12,
Aberdeenshire,6574.7074999999995,399.05,
Argyll and Bute,3607.2815,163.4,
West Lothian,5530.9235,356.03,
Orkney Islands,5421.8075,49.6,
Highland,5133.5195,419.82,
Aberdeen City,1009.3690999999999,332.23,
Perth and Kinross,8635.815499999999,234.56,
Argyll and Bute,2575.0895,196.11,
West Dunbartonshire,1056.6440400000001,211.6,
South Ayrshire,6993.1535,238.38,
Na h-Eileanan Siar,6182.2175,51.53,
Angus,6936.201499999999,263.94,
Shetland Islands,2444.3015000000005,46.81,
Argyll and Bute,6356.3495,182.15,
Falkirk,2032.2815,344.61,
Argyll and Bute,1826.1454999999999,167.71,
Shetland Islands,7829.0375,36.07,
Na h-Eileanan Siar,2226.4475,51.18,
Orkney Islands,7092.693499999999,47.24,
South Lanarkshire,2019.1775,485.13,
North Ayrshire,3022.8935,330.6,
Stirling,8635.815499999999,140.96,
Stirling,5073.9215,176.85,
West Dunbartonshire,2493.1895000000004,229.06,
Aberdeenshire,6709.023499999999,432.9,
Falkirk,2120.3554999999997,370.82,
Shetland Islands,8635.815499999999,38.82,
Aberdeen City,2235.3935,341.67,
Orkney Islands,1826.1454999999999,51.76,
Shetland Islands,7291.5215,34.01,
Glasgow City,1826.1454999999999,461.49,
Argyll and Bute,6671.9795,168.2,
Dumfries and Galloway,6880.2575,260.5,
Shetland Islands,3022.2635,35.94,
Highland,8635.815499999999,382.74,
Aberdeenshire,3009.9155,485.38,
West Lothian,4483.7375,291.63,
Orkney Islands,3855.7535,48.43,
Glasgow City,1826.1454999999999,555.41,
Shetland Islands,3066.7415,39.8,
