RegName,energy_cost,weight,aagph1819
Highland,2215.5428,439.41,
Shetland Islands,3764.3516000000004,34.01,
Inverclyde,542.1268,179.91,
North Lanarkshire,545.58656,457.57,
Moray,1240.9328,221.49,
"Edinburgh, City of",1215.8000000000002,452.69,
Highland,2254.5272,401.29,
Perth and Kinross,3664.0346,282.3,
Shetland Islands,1534.3868,34.85,
Orkney Islands,4356.5432,40.24,
Na h-Eileanan Siar,4054.4498,43.9,
Orkney Islands,4072.3712,41.38,
Shetland Islands,2050.9658,39.65,
Shetland Islands,3686.0258,35.71,
Shetland Islands,2355.1298,38.55,
Perth and Kinross,2116.3682,236.64,
Na h-Eileanan Siar,2391.1868,50.29,
Na h-Eileanan Siar,2315.003,53.94,
Inverclyde,780.96752,196.27,
Scottish Borders,3907.0802,295.24,
Dumfries and Galloway,2662.7924000000003,221.27,
Orkney Islands,2449.0208,48.43,
Angus,1849.2608,221.36,
Perth and Kinross,5074.613000000001,282.3,
East Renfrewshire,1382.7332000000001,230.34,
South Ayrshire,2538.2708,181.48,
Orkney Islands,4706.974400000001,47.24,
East Ayrshire,4143.842600000001,195.26,
Moray,2018.3360000000002,256.32,
Midlothian,5074.613000000001,151.81,
Orkney Islands,4516.122200000001,47.24,
Argyll and Bute,1237.7198,197.22,
"Edinburgh, City of",3058.9910000000004,407.6,
Highland,4279.502600000001,458.04,
Shetland Islands,4966.0136,36.07,
Shetland Islands,3641.4008,33.07,
Aberdeenshire,4141.700600000001,386.89,
Orkney Islands,1536.386,43.46,
Shetland Islands,2752.685,33.07,
South Ayrshire,2312.4326,185.96,
"Edinburgh, City of",1215.8000000000002,385.64,
Dumfries and Galloway,3243.0602000000003,259.74,
Argyll and Bute,1803.779,177.76,
Dumfries and Galloway,2545.2680000000005,249.34,
East Ayrshire,1437.4969999999998,178.29,
Shetland Islands,2576.1842,32.94,
Angus,2086.3088,252.66,
Na h-Eileanan Siar,2035.5434,48.25,
East Dunbartonshire,2039.6132000000002,235.29,
North Lanarkshire,1215.8000000000002,395.11,
Perth and Kinross,3733.721,234.56,
Shetland Islands,2201.6912,39.8,
Highland,2326.8554,349.74,
Orkney Islands,2991.7322,48.43,
Orkney Islands,3172.4455999999996,40.24,
Perth and Kinross,3065.7740000000003,234.56,
Highland,2506.5692000000004,401.29,
Orkney Islands,2196.6932,47.24,
Highland,4411.0214000000005,398.29,
Clackmannanshire,2519.4212,86.58,
Dumfries and Galloway,4304.349800000001,259.74,
Moray,5074.613000000001,194.66,
Argyll and Bute,1215.8000000000002,132.75,
Perth and Kinross,1567.5164,309.46,
"Edinburgh, City of",1215.8000000000002,452.69,
North Lanarkshire,1464.9146,395.11,
Shetland Islands,2863.2122000000004,33.07,
Moray,5074.613000000001,223.01,
North Lanarkshire,3363.155,455.35,
Na h-Eileanan Siar,5074.613000000001,51.53,
Stirling,2971.8830000000003,169.65,
Perth and Kinross,1942.8662,294.28,
Na h-Eileanan Siar,4269.6494,47.89,
East Dunbartonshire,1215.8000000000002,215.68,
Glasgow City,2216.6138,386.1,
Orkney Islands,5074.613000000001,43.9,
Angus,2519.5640000000003,236.77,
Orkney Islands,5074.613000000001,47.24,
Highland,2959.9592,365.1,
Aberdeenshire,5074.613000000001,454.17,
Orkney Islands,1426.6442000000002,41.38,
Shetland Islands,1908.4514,40.63,
Moray,2382.0476,189.97,
Renfrewshire,1215.8000000000002,599.63,
Perth and Kinross,5074.613000000001,315.87,
Argyll and Bute,2656.8662,180.9,
Aberdeenshire,1935.1550000000002,519.08,
Shetland Islands,2109.014,37.88,
Dundee City,1215.8000000000002,277.46,
Aberdeen City,542.1268,362.43,
Aberdeenshire,1888.9592000000002,485.38,
Dumfries and Galloway,3585.4232,257.97,
Glasgow City,1002.39216,367.06,
Moray,5074.613000000001,207.25,
Aberdeen City,1582.0819999999999,346.78,
Na h-Eileanan Siar,4937.739200000001,46.4,
Argyll and Bute,1294.9112,225.19,
Moray,2868.8528,238.34,
Na h-Eileanan Siar,5007.2114,43.9,
Argyll and Bute,1303.265,186.74,
Highland,3853.7444,428.59,
Highland,2652.4394,458.04,
Aberdeen City,2573.6852000000003,492.7,
Orkney Islands,1998.7724000000003,47.24,
Perth and Kinross,3596.4188,275.35,
Stirling,1348.6754,200.12,
Argyll and Bute,1902.0968000000003,180.9,
"Edinburgh, City of",1215.8000000000002,396.6,
Moray,1839.1934,194.66,
Argyll and Bute,1446.4934,170.54,
South Ayrshire,2049.1094,183.09,
Na h-Eileanan Siar,4112.7122,47.89,
Na h-Eileanan Siar,5074.613000000001,47.58,
Shetland Islands,4152.196400000001,38.82,
Dundee City,1301.4086000000002,277.46,
Shetland Islands,3555.8636,38.82,
Scottish Borders,1461.4160000000002,250.57,
Perth and Kinross,2925.6872,275.35,
Glasgow City,1315.9028,461.49,
Moray,2162.8496,189.97,
Glasgow City,726.5496,375.68,
Glasgow City,1215.8000000000002,461.49,
Perth and Kinross,594.7268799999999,283.67,
Fife,2202.0482,390.83,
Shetland Islands,1578.2264,39.65,
Glasgow City,1324.2566000000002,375.68,
Shetland Islands,2309.5766,37.88,
Argyll and Bute,2328.7118,170.54,
Glasgow City,661.57648,398.5,
Inverclyde,1557.1634,196.27,
Highland,5074.613000000001,392.71,
South Ayrshire,3638.1878,186.65,
North Lanarkshire,1513.181,497.72,
Highland,1996.2019999999998,401.29,
Na h-Eileanan Siar,3747.7153999999996,55.69,
Argyll and Bute,2371.2662,170.54,
Fife,2684.141,364.35,
Perth and Kinross,1237.4342000000001,333.59,
Highland,3766.565,428.59,
Aberdeen City,1486.4774000000002,362.43,
East Lothian,1345.4624000000001,178.71,
South Lanarkshire,5074.613000000001,472.27,
Orkney Islands,2833.3669999999997,43.74,
Shetland Islands,3882.8042,35.94,
Argyll and Bute,1736.1632,183.25,
Scottish Borders,5074.613000000001,295.24,
Aberdeenshire,3534.2294,457.55,
Shetland Islands,2457.71968,39.37,
West Dunbartonshire,1508.8256000000001,186.47,
South Lanarkshire,1215.8000000000002,390.8,
Highland,1833.5528,506.24,
East Lothian,1502.1853999999998,207.83,
Inverclyde,2789.9558,163.99,
Shetland Islands,4182.113,36.07,
Orkney Islands,1358.243,48.25,
Glasgow City,1215.8000000000002,439.64,
East Ayrshire,2683.784,181.46,
Highland,1778.8604,381.54,
Aberdeen City,660.22776,419.71,
Aberdeenshire,3785.5574,386.89,
Argyll and Bute,1220.6552000000001,197.22,
Aberdeenshire,5074.613000000001,454.17,
Orkney Islands,4852.701800000001,47.24,
Inverclyde,3659.7506,175.14,
Angus,4014.1088000000004,270.6,
Na h-Eileanan Siar,5074.613000000001,46.4,
