RegName,energy_cost,weight,aagph1819
Highland,3505.1375,427.01,
Na h-Eileanan Siar,1954.9007,51.18,
Renfrewshire,1498.2263,394.37,
Orkney Islands,3063.8855000000003,46.1,
Shetland Islands,3331.7069,35.94,
Inverclyde,1844.8733,179.91,
Dumfries and Galloway,5180.181500000001,289.56,
Moray,5180.181500000001,223.01,
Shetland Islands,3822.8675000000003,38.82,
East Dunbartonshire,1321.3685,199.24,
Dumfries and Galloway,2722.9505,240.49,
Angus,2237.0021,250.55,
Shetland Islands,1907.4197000000001,35.94,
Na h-Eileanan Siar,4023.7871000000005,43.9,
Shetland Islands,3808.9444999999996,39.8,
Moray,5180.181500000001,200.05,
Dumfries and Galloway,2194.6619,304.25,
Falkirk,2059.6445000000003,275.06,
Aberdeenshire,3581.1785,477.39,
Orkney Islands,3055.9601000000002,40.24,
Na h-Eileanan Siar,1618.3211000000001,55.48,
Argyll and Bute,2850.4709000000003,158.99,
Highland,5180.181500000001,398.29,
South Ayrshire,5180.181500000001,213.04,
Orkney Islands,2445.3473000000004,42.53,
Stirling,3123.1475,155.39,
East Lothian,3364.6223,173.18,
Perth and Kinross,1818.6695,294.08,
Aberdeen City,1321.3685,332.23,
Shetland Islands,5180.181500000001,36.84,
Na h-Eileanan Siar,4202.6441,52.83,
Na h-Eileanan Siar,3446.4466999999995,47.58,
Na h-Eileanan Siar,1321.3685,53.15,
Na h-Eileanan Siar,2233.7891,53.94,
Highland,2214.0113,448.67,
Dundee City,1350.2855,285.35,
Argyll and Bute,1479.0196999999998,187.11,
Shetland Islands,3115.2221,40.76,
East Renfrewshire,1509.2933,182.32,
Midlothian,4487.3873,148.08,
Scottish Borders,1891.3547,251.5,
Orkney Islands,5180.181500000001,47.24,
Argyll and Bute,1864.4369000000002,154.59,
West Lothian,2124.9755,331.83,
Na h-Eileanan Siar,5180.181500000001,51.53,
Dundee City,2263.0631000000003,252.9,
Orkney Islands,3503.1383000000005,40.24,
Shetland Islands,2823.6958999999997,32.94,
Shetland Islands,2122.1195,39.8,
Midlothian,2671.1141000000002,129.63,
Moray,1905.8489000000002,189.97,
Aberdeen City,2756.6513000000004,366.53,
Highland,1332.7211,463.23,
Angus,1502.0819000000001,285.87,
Moray,2674.9697000000006,189.97,
East Dunbartonshire,1332.3641,186.24,
Aberdeenshire,5180.181500000001,397.89,
Shetland Islands,3049.1057,33.88,
Highland,1525.2869,440.26,
Scottish Borders,2295.6215,281.41,
Moray,3519.9887,194.66,
Scottish Borders,2863.6799,257.7,
Highland,2848.5431,365.1,
East Lothian,2921.6566999999995,173.18,
Shetland Islands,4465.9673,35.71,
"Edinburgh, City of",830.4596799999999,420.69,
South Lanarkshire,1938.9071000000001,419.2,
Shetland Islands,5180.181500000001,38.82,
Shetland Islands,2837.1904999999997,33.07,
Orkney Islands,1321.3685,60.04,
Na h-Eileanan Siar,3099.8711000000003,46.4,
Na h-Eileanan Siar,5180.181500000001,47.89,
Dundee City,2698.7459,268.26,
South Ayrshire,1321.3685,178.67,
Na h-Eileanan Siar,4667.172500000001,47.89,
Highland,4763.5625,365.1,
Glasgow City,1844.6591,398.5,
Orkney Islands,2048.5775000000003,46.1,
South Lanarkshire,3541.0517,422.08,
Dumfries and Galloway,1413.6173,211.81,
Falkirk,3002.1245,285.78,
Orkney Islands,4030.1417,42.41,
Moray,5180.181500000001,249.53,
Na h-Eileanan Siar,3933.6089,43.9,
Clackmannanshire,3820.2257,103.52,
Glasgow City,542.1268,461.49,
North Lanarkshire,1321.3685,395.11,
Na h-Eileanan Siar,2165.8877,53.94,
Shetland Islands,2561.0153,35.94,
Orkney Islands,2836.9763000000003,43.74,
Na h-Eileanan Siar,2474.1215,52.83,
Dumfries and Galloway,1796.3927,220.45,
Shetland Islands,2524.1014999999998,39.8,
Orkney Islands,5180.181500000001,47.24,
Midlothian,3951.6017,129.63,
Highland,2321.1113000000005,439.41,
Shetland Islands,3869.9201000000003,34.01,
Inverclyde,542.1268,179.91,
North Lanarkshire,545.58656,457.57,
Moray,1346.5013,221.49,
"Edinburgh, City of",1321.3685,452.69,
Highland,2360.0957,401.29,
Perth and Kinross,3769.6031000000003,282.3,
Shetland Islands,1639.9553,34.85,
Orkney Islands,4462.1116999999995,40.24,
Na h-Eileanan Siar,4160.0183,43.9,
Orkney Islands,4177.9397,41.38,
Shetland Islands,2156.5343000000003,39.65,
Shetland Islands,3791.5942999999997,35.71,
Shetland Islands,2460.6983,38.55,
Perth and Kinross,2221.9367,236.64,
Na h-Eileanan Siar,2496.7553,50.29,
Na h-Eileanan Siar,2420.5715,53.94,
Inverclyde,780.96752,196.27,
Scottish Borders,4012.6486999999997,295.24,
Dumfries and Galloway,2768.3609000000006,221.27,
Orkney Islands,2554.5892999999996,48.43,
Angus,1954.8293,221.36,
Perth and Kinross,5180.181500000001,282.3,
East Renfrewshire,1488.3017,230.34,
South Ayrshire,2643.8392999999996,181.48,
Orkney Islands,4812.5429,47.24,
East Ayrshire,4249.4111,195.26,
Moray,2123.9045000000006,256.32,
Midlothian,5180.181500000001,151.81,
Orkney Islands,4621.6907,47.24,
Argyll and Bute,1343.2883000000002,197.22,
"Edinburgh, City of",3164.5595000000003,407.6,
Highland,4385.0711,458.04,
Shetland Islands,5071.5821,36.07,
Shetland Islands,3746.9692999999997,33.07,
Aberdeenshire,4247.2691,386.89,
Orkney Islands,1641.9545,43.46,
Shetland Islands,2858.2535,33.07,
South Ayrshire,2418.0011000000004,185.96,
"Edinburgh, City of",1321.3685,385.64,
Dumfries and Galloway,3348.6287,259.74,
Argyll and Bute,1909.3475,177.76,
Dumfries and Galloway,2650.8365000000003,249.34,
East Ayrshire,1543.0655,178.29,
Shetland Islands,2681.7527,32.94,
Angus,2191.8773,252.66,
Na h-Eileanan Siar,2141.1119,48.25,
East Dunbartonshire,2145.1817,235.29,
North Lanarkshire,1321.3685,395.11,
Perth and Kinross,3839.2895,234.56,
Shetland Islands,2307.2597000000005,39.8,
Highland,2432.4239,349.74,
Orkney Islands,3097.3007,48.43,
Orkney Islands,3278.0140999999994,40.24,
Perth and Kinross,3171.3425000000007,234.56,
Highland,2612.1377,401.29,
Orkney Islands,2302.2617,47.24,
Highland,4516.5899,398.29,
Clackmannanshire,2624.9897,86.58,
Dumfries and Galloway,4409.9183,259.74,
Moray,5180.181500000001,194.66,
Argyll and Bute,1321.3685,132.75,
Perth and Kinross,1673.0849,309.46,
"Edinburgh, City of",1321.3685,452.69,
North Lanarkshire,1570.4831,395.11,
Shetland Islands,2968.7807000000003,33.07,
Moray,5180.181500000001,223.01,
North Lanarkshire,3468.7235,455.35,
Na h-Eileanan Siar,5180.181500000001,51.53,
Stirling,3077.4515,169.65,
Perth and Kinross,2048.4347,294.28,
Na h-Eileanan Siar,4375.2179,47.89,
East Dunbartonshire,1321.3685,215.68,
Glasgow City,2322.1823000000004,386.1,
Orkney Islands,5180.181500000001,43.9,
Angus,2625.1325000000006,236.77,
Orkney Islands,5180.181500000001,47.24,
Highland,3065.5276999999996,365.1,
Aberdeenshire,5180.181500000001,454.17,
Orkney Islands,1532.2127,41.38,
Shetland Islands,2014.0199,40.63,
Moray,2487.6161,189.97,
Renfrewshire,1321.3685,599.63,
Perth and Kinross,5180.181500000001,315.87,
Argyll and Bute,2762.4347,180.9,
Aberdeenshire,2040.7235,519.08,
Shetland Islands,2214.5825000000004,37.88,
Dundee City,1321.3685,277.46,
Aberdeen City,542.1268,362.43,
Aberdeenshire,1994.5277,485.38,
Dumfries and Galloway,3690.9917000000005,257.97,
Glasgow City,1002.39216,367.06,
Moray,5180.181500000001,207.25,
Aberdeen City,1687.6505,346.78,
Na h-Eileanan Siar,5043.3077,46.4,
Argyll and Bute,1400.4797,225.19,
Moray,2974.4213,238.34,
Na h-Eileanan Siar,5112.7798999999995,43.9,
Argyll and Bute,1408.8335000000002,186.74,
Highland,3959.3129,428.59,
Highland,2758.0079000000005,458.04,
Aberdeen City,2679.2537,492.7,
Orkney Islands,2104.3409,47.24,
Perth and Kinross,3701.9873,275.35,
Stirling,1454.2439,200.12,
Argyll and Bute,2007.6653000000003,180.9,
"Edinburgh, City of",1321.3685,396.6,
Moray,1944.7619,194.66,
Argyll and Bute,1552.0619000000002,170.54,
South Ayrshire,2154.6778999999997,183.09,
Na h-Eileanan Siar,4218.2807,47.89,
Na h-Eileanan Siar,5180.181500000001,47.58,
Shetland Islands,4257.7649,38.82,
Dundee City,1406.9771,277.46,
Shetland Islands,3661.4321,38.82,
Scottish Borders,1566.9845,250.57,
Perth and Kinross,3031.2556999999997,275.35,
Glasgow City,1421.4713000000002,461.49,
Moray,2268.4181,189.97,
Glasgow City,726.5496,375.68,
Glasgow City,1321.3685,461.49,
Perth and Kinross,594.7268799999999,283.67,
Fife,2307.6167000000005,390.83,
Shetland Islands,1683.7949,39.65,
Glasgow City,1429.8251,375.68,
Shetland Islands,2415.1450999999997,37.88,
Argyll and Bute,2434.2803000000004,170.54,
Glasgow City,661.57648,398.5,
Inverclyde,1662.7319,196.27,
Highland,5180.181500000001,392.71,
South Ayrshire,3743.7563,186.65,
North Lanarkshire,1618.7495,497.72,
Highland,2101.7704999999996,401.29,
Na h-Eileanan Siar,3853.2838999999994,55.69,
Argyll and Bute,2476.8347000000003,170.54,
Fife,2789.7095,364.35,
Perth and Kinross,1343.0027,333.59,
Highland,3872.1335,428.59,
Aberdeen City,1592.0459,362.43,
East Lothian,1451.0309000000002,178.71,
South Lanarkshire,5180.181500000001,472.27,
Orkney Islands,2938.9354999999996,43.74,
Shetland Islands,3988.3727,35.94,
Argyll and Bute,1841.7317,183.25,
Scottish Borders,5180.181500000001,295.24,
Aberdeenshire,3639.7979000000005,457.55,
Shetland Islands,2457.71968,39.37,
West Dunbartonshire,1614.3941,186.47,
South Lanarkshire,1321.3685,390.8,
Highland,1939.1213,506.24,
East Lothian,1607.7539,207.83,
Inverclyde,2895.5243,163.99,
Shetland Islands,4287.6815,36.07,
Orkney Islands,1463.8115,48.25,
Glasgow City,1321.3685,439.64,
East Ayrshire,2789.3525,181.46,
Highland,1884.4289,381.54,
Aberdeen City,660.22776,419.71,
Aberdeenshire,3891.1259,386.89,
Argyll and Bute,1326.2237,197.22,
Aberdeenshire,5180.181500000001,454.17,
Orkney Islands,4958.2703,47.24,
Inverclyde,3765.3190999999997,175.14,
Angus,4119.6773,270.6,
Na h-Eileanan Siar,5180.181500000001,46.4,
Perth and Kinross,5180.181500000001,308.1,
Na h-Eileanan Siar,3226.4633000000003,43.9,
Dumfries and Galloway,1633.6007,243.2,
Highland,4106.1827,418.27,
Aberdeen City,1672.7993000000001,362.43,
Orkney Islands,1847.8721,47.06,
Shetland Islands,3005.6231,38.67,
"Edinburgh, City of",2075.9237000000003,452.69,
Falkirk,542.1268,300.94,
Midlothian,2750.7250999999997,132.83,
Scottish Borders,5180.181500000001,295.24,
Na h-Eileanan Siar,1945.0475000000001,52.64,
Highland,5180.181500000001,428.59,
Shetland Islands,3711.3256,38.02,
Scottish Borders,1908.1337,281.8,
Na h-Eileanan Siar,3351.6275000000005,46.1,
Highland,2790.2093000000004,365.1,
Dundee City,3269.2319000000007,235.76,
Glasgow City,1321.3685,398.5,
Orkney Islands,1435.5371,49.45,
Fife,1321.3685,517.56,
Angus,2679.8963000000003,244.38,
Aberdeen City,542.1268,419.71,
Angus,2514.6767,326.31,
Orkney Islands,2998.6259,47.24,
Orkney Islands,3620.3057,42.41,
Aberdeenshire,3285.7253,465.63,
East Ayrshire,1321.3685,205.64,
East Renfrewshire,542.1268,251.28,
Stirling,1482.2327,200.12,
Highland,2585.6483000000003,392.71,
Scottish Borders,5180.181500000001,295.24,
Glasgow City,1321.3685,503.44,
Clackmannanshire,1321.3685,106.73,
North Ayrshire,5180.181500000001,273.15,
South Ayrshire,3112.4375,208.07,
Highland,2326.6090999999997,392.71,
Glasgow City,2422.5707,375.68,
Aberdeenshire,3534.8399,451.07,
Highland,1905.5633,425.67,
Perth and Kinross,2495.3986999999997,247.01,
Highland,2639.0555000000004,343.61,
Shetland Islands,2389.2269,35.94,
Angus,3264.7336999999998,224.84,
Orkney Islands,3123.7901,42.53,
South Lanarkshire,2635.2713000000003,392.24,
Scottish Borders,2728.7339,315.53,
Argyll and Bute,3498.4973,155.16,
Glasgow City,1726.5635,398.5,
Shetland Islands,2127.2603,39.8,
Aberdeenshire,1493.0855000000001,455.67,
Shetland Islands,2049.5056999999997,38.55,
North Ayrshire,1321.3685,261.69,
Orkney Islands,2465.8391,49.45,
Dumfries and Galloway,2432.2811,259.74,
Angus,4832.6777,245.28,
Na h-Eileanan Siar,4650.0365,47.89,
Shetland Islands,1460.95696,38.31,
Glasgow City,1328.1515,375.68,
Dumfries and Galloway,1907.5625,243.2,
Angus,5180.181500000001,263.94,
Orkney Islands,3311.0723,43.9,
Highland,4570.4255,326.3,
Argyll and Bute,2028.5855,180.9,
Dumfries and Galloway,3190.0492999999997,247.58,
Shetland Islands,4952.9867,38.31,
Angus,4741.9283000000005,237.46,
Argyll and Bute,4638.3269,163.4,
Argyll and Bute,3430.7387,164.0,
Orkney Islands,1578.2657000000002,60.04,
Orkney Islands,2589.0041,41.38,
Moray,3012.7631,255.83,
Angus,1424.0417,285.87,
Perth and Kinross,2487.5447000000004,285.26,
Na h-Eileanan Siar,3515.2763000000004,46.4,
East Renfrewshire,1394.6963,230.34,
Glasgow City,542.1268,375.68,
Aberdeen City,1321.3685,505.14,
Aberdeenshire,5180.181500000001,454.17,
Shetland Islands,3711.3256,40.91,
Highland,5180.181500000001,428.59,
"Edinburgh, City of",1666.5875,385.64,
Scottish Borders,2921.3711000000003,302.69,
West Dunbartonshire,3099.4427000000005,175.48,
Shetland Islands,1420.14352,41.95,
Orkney Islands,2649.6941000000006,40.09,
Moray,1524.7157000000002,268.66,
Stirling,3501.9959,165.48,
Falkirk,3013.9768999999997,295.05,
Falkirk,2031.1559,370.82,
South Lanarkshire,2764.5766999999996,402.87,
Stirling,5180.181500000001,165.48,
Orkney Islands,2824.4098999999997,47.24,
Shetland Islands,5115.1361,38.82,
Scottish Borders,3678.1396999999997,275.17,
West Dunbartonshire,1365.2795,191.64,
Na h-Eileanan Siar,4976.191699999999,46.4,
Orkney Islands,2774.7155000000002,47.24,
Inverclyde,1321.3685,216.53,
Na h-Eileanan Siar,3578.8223,47.89,
Highland,5180.181500000001,428.59,
Stirling,1392.6970999999999,175.33,
Midlothian,2501.3249000000005,147.53,
South Lanarkshire,2035.6541,420.42,
Shetland Islands,1489.9439000000002,39.87,
Aberdeenshire,4102.0415,443.57,
Dundee City,1367.9927,277.46,
Dumfries and Galloway,1350.5711000000001,233.0,
Highland,2895.2387,363.75,
Na h-Eileanan Siar,3345.7013000000006,46.4,
Glasgow City,1321.3685,474.61,
Dumfries and Galloway,1321.3685,291.07,
Na h-Eileanan Siar,2009.5931000000003,43.9,
Moray,543.1823199999999,229.75,
Orkney Islands,5180.181500000001,42.53,
Fife,2268.5609000000004,427.96,
Orkney Islands,3416.6014999999998,43.46,
"Edinburgh, City of",1428.1115,452.69,
Fife,1614.4655,430.04,
Scottish Borders,3466.2245000000003,315.31,
Argyll and Bute,1842.8741,154.59,
Shetland Islands,4039.9949000000006,38.82,
Argyll and Bute,4156.8767,155.16,
Dumfries and Galloway,1762.2635,321.12,
Na h-Eileanan Siar,2809.0589,47.89,
Angus,5180.181500000001,263.94,
East Renfrewshire,1588.1189,217.52,
Shetland Islands,2971.2083000000002,33.07,
Stirling,2458.2707,157.73,
Perth and Kinross,3970.6655,275.35,
Perth and Kinross,5180.181500000001,308.1,
Shetland Islands,3372.56232,38.02,
Moray,5180.181500000001,189.97,
Orkney Islands,5180.181500000001,41.38,
Perth and Kinross,1412.9747,333.0,
Stirling,1682.3669000000002,158.41,
Orkney Islands,1956.1859000000002,40.09,
Dumfries and Galloway,2351.8133,247.58,
Orkney Islands,4191.6485,47.24,
Aberdeenshire,5180.181500000001,506.3,
Na h-Eileanan Siar,3996.1552999999994,43.9,
Midlothian,1616.2505,152.11,
Dumfries and Galloway,1549.0631,258.72,
Glasgow City,1321.3685,461.49,
East Ayrshire,5180.181500000001,195.26,
Inverclyde,1934.0519000000002,163.99,
Glasgow City,1321.3685,541.74,
Shetland Islands,3747.6119,38.82,
Na h-Eileanan Siar,2076.2807000000003,43.9,
Aberdeenshire,5180.181500000001,454.17,
North Ayrshire,5180.181500000001,314.35,
Orkney Islands,2685.2513,43.74,
Highland,3012.9773000000005,355.68,
Perth and Kinross,2932.2239,286.32,
Scottish Borders,4708.2275,315.53,
Fife,2148.3233,365.41,
Dumfries and Galloway,2855.0405,270.09,
"Edinburgh, City of",1321.3685,385.64,
Moray,1182.2410399999999,229.08,
Scottish Borders,4370.5055,353.05,
Na h-Eileanan Siar,2784.7115000000003,51.53,
Shetland Islands,5180.181500000001,38.82,
Shetland Islands,4547.9345,34.01,
Orkney Islands,3224.5355,47.24,
Glasgow City,1321.3685,398.5,
Na h-Eileanan Siar,3267.8039,46.23,
Aberdeenshire,5103.0695,454.17,
"Edinburgh, City of",1360.9241000000002,452.69,
Orkney Islands,1321.3685,48.43,
Orkney Islands,2960.2127,40.24,
Stirling,3545.8355,184.47,
Highland,3322.2106999999996,427.01,
Shetland Islands,3439.6637,36.07,
Highland,2371.6625000000004,363.75,
Dumfries and Galloway,4487.6729000000005,259.74,
Na h-Eileanan Siar,3229.1765000000005,46.4,
Aberdeenshire,3806.5883000000003,465.63,
Shetland Islands,2536.0253000000002,40.63,
Argyll and Bute,1920.9143000000001,179.76,
Shetland Islands,2184.3803000000003,39.8,
Highland,4352.2271,383.04,
Glasgow City,1321.3685,428.81,
Aberdeen City,1857.5111,492.7,
Orkney Islands,2739.3010999999997,44.66,
"Edinburgh, City of",1321.3685,385.64,
"Edinburgh, City of",1395.9101,333.0,
South Ayrshire,5180.181500000001,186.65,
Shetland Islands,4640.4689,33.07,
Dumfries and Galloway,4941.8483,259.74,
Shetland Islands,2563.2287,38.82,
Orkney Islands,4973.6927000000005,47.24,
Moray,740.21272,270.17,
Argyll and Bute,4717.8665,173.86,
Na h-Eileanan Siar,2154.3923000000004,52.83,
Clackmannanshire,5040.737300000001,101.34,
Na h-Eileanan Siar,2511.6779,50.85,
Shetland Islands,4299.6053,36.07,
Dumfries and Galloway,3727.2628999999997,290.63,
Dumfries and Galloway,2857.8251,240.49,
Perth and Kinross,1838.0189,283.12,
Argyll and Bute,2208.2279,168.65,
West Lothian,1813.2431000000001,304.17,
Argyll and Bute,1746.3413,186.74,
Na h-Eileanan Siar,3245.1701000000003,47.89,
Na h-Eileanan Siar,1656.5201000000002,43.73,
Dundee City,1321.3685,325.71,
Midlothian,2876.6747000000005,137.5,
Aberdeenshire,2475.6923000000006,425.24,
Shetland Islands,3551.7617,39.8,
Dumfries and Galloway,2003.0243000000003,220.45,
Na h-Eileanan Siar,1462.7404999999999,55.48,
South Ayrshire,1819.8119000000002,183.09,
Perth and Kinross,829.756,244.96,
Shetland Islands,1366.6052,40.91,
Renfrewshire,2147.7521,405.59,
Scottish Borders,3424.4555,294.15,
Aberdeenshire,1321.7255,467.89,
Na h-Eileanan Siar,1619.1065,47.71,
Dumfries and Galloway,1965.0395,264.48,
Dumfries and Galloway,4993.5419,259.74,
Falkirk,2484.4745000000003,324.87,
Scottish Borders,4411.774700000001,295.24,
Shetland Islands,2307.1883000000003,34.85,
Glasgow City,1321.3685,461.49,
Na h-Eileanan Siar,5180.181500000001,45.14,
Shetland Islands,2526.1721000000002,39.8,
East Lothian,4566.1415,174.49,
Glasgow City,1321.3685,365.29,
Argyll and Bute,2715.7391,159.58,
Dumfries and Galloway,3479.5763000000006,277.59,
Argyll and Bute,3667.0726999999997,155.16,
Dumfries and Galloway,1972.3937000000003,277.59,
South Ayrshire,1881.2873000000002,203.35,
Argyll and Bute,1475.8067,202.83,
Na h-Eileanan Siar,4364.4365,43.9,
Argyll and Bute,2310.1871,156.54,
Stirling,1321.3685,134.94,
Na h-Eileanan Siar,5180.181500000001,47.89,
Na h-Eileanan Siar,3149.2799000000005,43.9,
Argyll and Bute,2745.0845,158.99,
"Edinburgh, City of",1539.8525,385.64,
Midlothian,1468.28696,129.63,
Highland,5180.181500000001,385.89,
Na h-Eileanan Siar,5015.8901000000005,47.89,
Aberdeen City,1321.3685,419.71,
Highland,5177.1827,398.29,
North Ayrshire,3588.6755000000003,324.45,
Shetland Islands,2923.5845,35.71,
Dumfries and Galloway,3131.5726999999997,259.74,
Dumfries and Galloway,3534.4829,297.97,
Glasgow City,1867.5785,474.61,
Glasgow City,1670.3717,409.01,
Orkney Islands,2062.0007,43.74,
Na h-Eileanan Siar,3599.8139,43.9,
Argyll and Bute,3578.1083,158.99,
Perth and Kinross,2126.8319,257.81,
Aberdeenshire,2160.4613,475.81,
Aberdeenshire,5180.181500000001,508.18,
Perth and Kinross,2086.6337000000003,276.78,
Shetland Islands,2911.2322999999997,37.88,
Orkney Islands,4066.1273,43.9,
Glasgow City,1321.3685,461.49,
Glasgow City,3777.1001000000006,428.81,
West Lothian,1551.1336999999999,357.06,
Argyll and Bute,2299.3343000000004,190.68,
Stirling,1871.7196999999999,170.48,
Dumfries and Galloway,3191.1202999999996,272.12,
East Renfrewshire,2129.3309,207.61,
Moray,3063.3143,222.13,
Glasgow City,1603.9697,398.5,
Shetland Islands,4294.0361,43.22,
Aberdeen City,988.9049599999998,371.98,
Scottish Borders,4151.8073,289.41,
North Ayrshire,1966.1105,289.74,
Inverclyde,1396.6241,155.36,
Perth and Kinross,3815.0849000000007,308.1,
Aberdeen City,1321.3685,362.43,
Shetland Islands,2350.5995000000003,38.02,
Shetland Islands,2941.0061000000005,33.07,
Angus,5180.181500000001,270.6,
Clackmannanshire,1456.2431000000001,106.73,
Highland,2968.7093000000004,392.71,
Dumfries and Galloway,2935.4368999999997,246.66,
Falkirk,1889.9267,287.1,
Aberdeenshire,1858.5107,413.48,
Orkney Islands,1784.9687000000001,44.16,
Shetland Islands,2667.7583,33.27,
Dundee City,542.1268,277.46,
Angus,2167.9583000000002,262.9,
Shetland Islands,1901.2793000000001,33.07,
Argyll and Bute,3321.4253,170.54,
Scottish Borders,2393.3681,277.24,
Moray,2898.2375,221.49,
Stirling,2575.3667000000005,153.78,
Glasgow City,1629.5309,461.49,
Highland,3104.6548999999995,394.31,
Argyll and Bute,542.1268,182.95,
Na h-Eileanan Siar,3392.2541,45.14,
Perth and Kinross,2032.0127000000002,294.28,
Aberdeenshire,5180.181500000001,386.89,
Moray,2500.6823000000004,222.19,
Scottish Borders,2519.1035,302.69,
South Lanarkshire,1638.8843000000002,400.66,
Shetland Islands,5180.181500000001,38.82,
Fife,4634.0429,417.42,
Orkney Islands,1501.0823,40.48,
Stirling,1321.3685,185.98,
Na h-Eileanan Siar,2306.4029,52.83,
Aberdeenshire,5180.181500000001,472.26,
Angus,2677.2545,245.99,
Highland,2914.8023000000003,334.34,
Shetland Islands,4106.8252999999995,35.94,
East Lothian,3556.6169,191.06,
"Edinburgh, City of",1872.5051,341.78,
Stirling,4864.8791,165.48,
North Ayrshire,4218.4949,318.72,
Aberdeenshire,542.1268,404.03,
Fife,5180.181500000001,417.42,
Argyll and Bute,2291.9087,158.99,
Dundee City,2361.5951,245.91,
Aberdeen City,2190.5207,341.67,
Dundee City,1689.5069,250.09,
"Edinburgh, City of",1321.3685,351.5,
Argyll and Bute,3143.6393,194.66,
Dumfries and Galloway,1581.6215000000002,272.12,
Aberdeenshire,4012.2203,399.05,
Argyll and Bute,2330.6789,163.4,
West Lothian,3420.7427,356.03,
Orkney Islands,3358.9102999999996,49.6,
Highland,3195.5471,419.82,
Aberdeen City,542.1268,332.23,
Perth and Kinross,5180.181500000001,234.56,
Argyll and Bute,1745.7701,196.11,
West Dunbartonshire,567.51792,211.6,
South Ayrshire,4249.3397,238.38,
Na h-Eileanan Siar,3789.8093,51.53,
Angus,4217.0669,263.94,
Shetland Islands,1671.6569,46.81,
Argyll and Bute,3888.4840999999997,182.15,
Falkirk,1438.1788999999999,344.61,
Argyll and Bute,1321.3685,167.71,
Shetland Islands,4723.0073,36.07,
Na h-Eileanan Siar,1548.2063,51.18,
Orkney Islands,4305.7457,47.24,
South Lanarkshire,1430.7532999999999,485.13,
North Ayrshire,1999.5257000000001,330.6,
Stirling,5180.181500000001,140.96,
Stirling,3161.7749000000003,176.85,
West Dunbartonshire,1699.3601,229.06,
Aberdeenshire,4088.3327,432.9,
Falkirk,1488.0875,370.82,
Shetland Islands,5180.181500000001,38.82,
Aberdeen City,1553.2757000000001,341.67,
Orkney Islands,1321.3685,51.76,
Shetland Islands,4418.414900000001,34.01,
Glasgow City,1321.3685,461.49,
Argyll and Bute,4067.3411000000006,168.2,
Dumfries and Galloway,4185.3653,260.5,
Shetland Islands,1999.1687000000002,35.94,
Highland,5180.181500000001,382.74,
Aberdeenshire,1992.1715000000002,485.38,
West Lothian,2827.3373,291.63,
Orkney Islands,2471.4797,48.43,
Glasgow City,1321.3685,555.41,
Shetland Islands,2024.3729,39.8,
"Edinburgh, City of",1321.3685,385.64,
Orkney Islands,5180.181500000001,47.24,
Aberdeenshire,2489.9723000000004,385.46,
North Lanarkshire,1357.3541,395.11,
Na h-Eileanan Siar,2906.3770999999997,47.89,
