RegName,energy_cost,weight,aagph1819
Shetland Islands,6161.9025,39.8,
Moray,8581.732499999998,200.05,
Dumfries and Galloway,3313.1684999999998,304.25,
Falkirk,3074.9025,275.06,
Aberdeenshire,5759.9625,477.39,
Orkney Islands,4833.1065,40.24,
Na h-Eileanan Siar,2296.0965,55.48,
Argyll and Bute,4470.4785,158.99,
Highland,8581.732499999998,398.29,
South Ayrshire,8581.732499999998,213.04,
Orkney Islands,3755.5545,42.53,
Stirling,4951.6725,155.39,
East Lothian,5377.8045,173.18,
Perth and Kinross,2649.6525,294.08,
Aberdeen City,1772.0625,332.23,
Shetland Islands,8581.732499999998,36.84,
Na h-Eileanan Siar,6856.6665,52.83,
Na h-Eileanan Siar,5522.2005,47.58,
Na h-Eileanan Siar,1772.0625,53.15,
Na h-Eileanan Siar,3382.2165,53.94,
Highland,3347.3145000000004,448.67,
Dundee City,1823.0924999999997,285.35,
Argyll and Bute,2050.2705,187.11,
Shetland Islands,4937.686500000001,40.76,
East Renfrewshire,2103.6945,182.32,
Midlothian,7359.154500000001,148.08,
Scottish Borders,2777.9205,251.5,
Orkney Islands,8581.732499999998,47.24,
Argyll and Bute,2730.4185,154.59,
West Lothian,3190.1925,331.83,
Na h-Eileanan Siar,8581.732499999998,51.53,
Dundee City,3433.8765000000003,252.9,
Orkney Islands,5622.244500000001,40.24,
Shetland Islands,4423.2285,32.94,
Shetland Islands,3185.1525,39.8,
Midlothian,4153.9665,129.63,
Moray,2803.4985,189.97,
Aberdeen City,4304.9145,366.53,
Highland,1792.0965,463.23,
Angus,2090.9685000000004,285.87,
Moray,4160.7705000000005,189.97,
East Dunbartonshire,1791.4665,186.24,
Aberdeenshire,8581.732499999998,397.89,
Shetland Islands,4821.0105,33.88,
Highland,2131.9185,440.26,
Scottish Borders,3491.3325000000004,281.41,
Moray,5651.980500000001,194.66,
Scottish Borders,4493.788500000001,257.7,
Highland,4467.0765,365.1,
East Lothian,4596.1005000000005,173.18,
Shetland Islands,7321.354500000001,35.71,
"Edinburgh, City of",1546.20716,420.69,
South Lanarkshire,2861.8365000000003,419.2,
Shetland Islands,8581.732499999998,38.82,
Shetland Islands,4447.0425,33.07,
Orkney Islands,1772.0625,60.04,
Na h-Eileanan Siar,4910.596500000001,46.4,
Na h-Eileanan Siar,8581.732499999998,47.89,
Dundee City,4202.7285,268.26,
South Ayrshire,1772.0625,178.67,
Na h-Eileanan Siar,7676.422500000001,47.89,
Highland,7846.5225,365.1,
Glasgow City,2695.5165,398.5,
Orkney Islands,3055.3725000000004,46.1,
South Lanarkshire,5689.1505,422.08,
Dumfries and Galloway,1934.8545,211.81,
Falkirk,4738.1025,285.78,
Orkney Islands,6552.2505,42.41,
Moray,8581.732499999998,249.53,
Na h-Eileanan Siar,6381.8985,43.9,
Clackmannanshire,6181.8105000000005,103.52,
Glasgow City,1009.3690999999999,461.49,
North Lanarkshire,1772.0625,395.11,
Na h-Eileanan Siar,3262.3905000000004,53.94,
Shetland Islands,3959.6745,35.94,
Orkney Islands,4446.6645,43.74,
Na h-Eileanan Siar,3806.3325,52.83,
Dumfries and Galloway,2610.3405000000002,220.45,
Shetland Islands,3894.5325000000003,39.8,
Orkney Islands,8581.732499999998,47.24,
Midlothian,6413.6505,129.63,
Highland,3536.3145000000004,439.41,
Shetland Islands,6269.5065,34.01,
Inverclyde,1009.3690999999999,179.91,
North Lanarkshire,1015.81072,457.57,
Moray,1816.4145000000003,221.49,
"Edinburgh, City of",1772.0625,452.69,
Highland,3605.1105000000002,401.29,
Perth and Kinross,6092.476500000001,282.3,
Shetland Islands,2334.2745,34.85,
Orkney Islands,7314.5505,40.24,
Na h-Eileanan Siar,6781.4445000000005,43.9,
Orkney Islands,6813.070500000001,41.38,
Shetland Islands,3245.8845,39.65,
Shetland Islands,6131.2845,35.71,
Shetland Islands,3782.6445000000003,38.55,
Perth and Kinross,3361.3005000000003,236.64,
Na h-Eileanan Siar,3846.2745000000004,50.29,
Na h-Eileanan Siar,3711.8325,53.94,
Inverclyde,1454.05924,196.27,
Scottish Borders,6521.3805,295.24,
Dumfries and Galloway,4325.5785000000005,221.27,
Orkney Islands,3948.3345000000004,48.43,
Angus,2889.9345000000003,221.36,
Perth and Kinross,8581.732499999998,282.3,
East Renfrewshire,2066.6505,230.34,
South Ayrshire,4105.8345,181.48,
Orkney Islands,7932.958500000001,47.24,
East Ayrshire,6939.196500000001,195.26,
Moray,3188.3025000000002,256.32,
Midlothian,8581.732499999998,151.81,
Orkney Islands,7596.160500000001,47.24,
Argyll and Bute,1810.7444999999998,197.22,
"Edinburgh, City of",5024.7525,407.6,
Highland,7178.596500000001,458.04,
Shetland Islands,8390.0865,36.07,
Shetland Islands,6052.5345,33.07,
Aberdeenshire,6935.4165,386.89,
Orkney Islands,2337.8025,43.46,
Shetland Islands,4484.2125,33.07,
South Ayrshire,3707.2965000000004,185.96,
"Edinburgh, City of",1772.0625,385.64,
Dumfries and Galloway,5349.580500000001,259.74,
Argyll and Bute,2809.6725,177.76,
Dumfries and Galloway,4118.1825,249.34,
East Ayrshire,2163.2925,178.29,
Shetland Islands,4172.7405,32.94,
Angus,3308.2545000000005,252.66,
Na h-Eileanan Siar,3218.6684999999998,48.25,
East Dunbartonshire,3225.8505,235.29,
North Lanarkshire,1772.0625,395.11,
Perth and Kinross,6215.4525,234.56,
Shetland Islands,3511.8705000000004,39.8,
Highland,3732.7485000000006,349.74,
Orkney Islands,4906.0605000000005,48.43,
Orkney Islands,5224.9665,40.24,
Perth and Kinross,5036.722500000001,234.56,
Highland,4049.8905000000004,401.29,
Orkney Islands,3503.0505000000003,47.24,
Highland,7410.6885,398.29,
Clackmannanshire,4072.5705,86.58,
Dumfries and Galloway,7222.4445000000005,259.74,
Moray,8581.732499999998,194.66,
Argyll and Bute,1772.0625,132.75,
Perth and Kinross,2392.7385000000004,309.46,
"Edinburgh, City of",1772.0625,452.69,
North Lanarkshire,2211.6765,395.11,
Shetland Islands,4679.2605,33.07,
Moray,8581.732499999998,223.01,
North Lanarkshire,5561.5125,455.35,
Na h-Eileanan Siar,8581.732499999998,51.53,
Stirling,4871.0325,169.65,
Perth and Kinross,3055.1205,294.28,
Na h-Eileanan Siar,7161.208500000001,47.89,
East Dunbartonshire,1772.0625,215.68,
Glasgow City,3538.2045000000003,386.1,
Orkney Islands,8581.732499999998,43.9,
Angus,4072.8225,236.77,
Orkney Islands,8581.732499999998,47.24,
Highland,4849.9905,365.1,
Aberdeenshire,8581.732499999998,454.17,
Orkney Islands,2144.1405,41.38,
Shetland Islands,2994.3885,40.63,
Moray,3830.1465,189.97,
Renfrewshire,1772.0625,599.63,
Perth and Kinross,8581.732499999998,315.87,
Argyll and Bute,4315.1205,180.9,
Aberdeenshire,3041.5125,519.08,
Shetland Islands,3348.3225,37.88,
Dundee City,1772.0625,277.46,
Aberdeen City,1009.3690999999999,362.43,
Aberdeenshire,2959.9905000000003,485.38,
Dumfries and Galloway,5953.7505,257.97,
Glasgow City,1866.32292,367.06,
Moray,8581.732499999998,207.25,
Aberdeen City,2418.4425,346.78,
Na h-Eileanan Siar,8340.190499999999,46.4,
Argyll and Bute,1911.6704999999997,225.19,
Moray,4689.2145,238.34,
Na h-Eileanan Siar,8462.788499999999,43.9,
Argyll and Bute,1926.4125,186.74,
Highland,6427.2585,428.59,
Highland,4307.3085,458.04,
Aberdeen City,4168.3305,492.7,
Orkney Islands,3153.7785000000003,47.24,
Perth and Kinross,5973.1545,275.35,
Stirling,2006.5484999999999,200.12,
Argyll and Bute,2983.1745,180.9,
"Edinburgh, City of",1772.0625,396.6,
Moray,2872.1685,194.66,
Argyll and Bute,2179.1685,170.54,
South Ayrshire,3242.6085000000003,183.09,
Na h-Eileanan Siar,6884.2605,47.89,
Na h-Eileanan Siar,8581.732499999998,47.58,
Shetland Islands,6953.9385,38.82,
Dundee City,1923.1365,277.46,
Shetland Islands,5901.5865,38.82,
Scottish Borders,2205.5025,250.57,
Perth and Kinross,4789.5105,275.35,
Glasgow City,1948.7145,461.49,
Moray,3443.3265,189.97,
Glasgow City,1352.7402,375.68,
Glasgow City,1772.0625,461.49,
Perth and Kinross,1107.3035599999998,283.67,
Fife,3512.5005,390.83,
Shetland Islands,2411.6385,39.65,
Glasgow City,1963.4565000000002,375.68,
Shetland Islands,3702.2565000000004,37.88,
Argyll and Bute,3736.0245000000004,170.54,
Glasgow City,1231.76876,398.5,
Inverclyde,2374.4685000000004,196.27,
Highland,8581.732499999998,392.71,
South Ayrshire,6046.864500000001,186.65,
North Lanarkshire,2296.8525,497.72,
Highland,3149.2425,401.29,
Na h-Eileanan Siar,6240.1485,55.69,
Argyll and Bute,3811.1205000000004,170.54,
Fife,4363.2525,364.35,
Perth and Kinross,1810.2404999999999,333.59,
Highland,6273.4125,428.59,
Aberdeen City,2249.7285,362.43,
East Lothian,2000.8785000000003,178.71,
South Lanarkshire,8581.732499999998,472.27,
Orkney Islands,4626.5925,43.74,
Shetland Islands,6478.5405,35.94,
Argyll and Bute,2690.3505,183.25,
Scottish Borders,8581.732499999998,295.24,
Aberdeenshire,5863.4085000000005,457.55,
Shetland Islands,4575.95216,39.37,
West Dunbartonshire,2289.1665000000003,186.47,
South Lanarkshire,1772.0625,390.8,
Highland,2862.2145,506.24,
East Lothian,2277.4485,207.83,
Inverclyde,4549.9845,163.99,
Shetland Islands,7006.732499999999,36.07,
Orkney Islands,2023.4325,48.25,
Glasgow City,1772.0625,439.64,
East Ayrshire,4362.6224999999995,181.46,
Highland,2765.6985000000004,381.54,
Aberdeen City,1229.2576199999999,419.71,
Aberdeenshire,6306.9285,386.89,
Argyll and Bute,1780.6305000000002,197.22,
Aberdeenshire,8581.732499999998,454.17,
Orkney Islands,8190.124500000001,47.24,
Inverclyde,6084.9165,175.14,
Angus,6710.2545,270.6,
Na h-Eileanan Siar,8581.732499999998,46.4,
Perth and Kinross,8581.732499999998,308.1,
Na h-Eileanan Siar,5133.994500000001,43.9,
Dumfries and Galloway,2323.0605,243.2,
Highland,6686.4405,418.27,
Aberdeen City,2392.2345,362.43,
Orkney Islands,2701.1865000000003,47.06,
Shetland Islands,4744.2765,38.67,
"Edinburgh, City of",3103.6305,452.69,
Falkirk,1009.3690999999999,300.94,
Midlothian,4294.4565,132.83,
Scottish Borders,8581.732499999998,295.24,
Na h-Eileanan Siar,2872.6725,52.64,
Highland,8581.732499999998,428.59,
Shetland Islands,6910.002200000001,38.02,
Scottish Borders,2807.5305000000003,281.8,
Na h-Eileanan Siar,5354.8725,46.1,
Highland,4364.1345,365.1,
Dundee City,5209.4685,235.76,
Glasgow City,1772.0625,398.5,
Orkney Islands,1973.5365000000002,49.45,
Fife,1772.0625,517.56,
Angus,4169.4645,244.38,
Aberdeen City,1009.3690999999999,419.71,
Angus,3877.9005,326.31,
Orkney Islands,4731.9285,47.24,
Orkney Islands,5829.0105,42.41,
Aberdeenshire,5238.574500000001,465.63,
East Ayrshire,1772.0625,205.64,
East Renfrewshire,1009.3690999999999,251.28,
Stirling,2055.9404999999997,200.12,
Highland,4003.1445000000003,392.71,
Scottish Borders,8581.732499999998,295.24,
Glasgow City,1772.0625,503.44,
Clackmannanshire,1772.0625,106.73,
North Ayrshire,8581.732499999998,273.15,
South Ayrshire,4932.7725,208.07,
Highland,3546.0165,392.71,
Glasgow City,3715.3605000000002,375.68,
Aberdeenshire,5678.188500000001,451.07,
Highland,2802.9945000000002,425.67,
Perth and Kinross,3843.8805,247.01,
Highland,4097.3925,343.61,
Shetland Islands,3656.5185,35.94,
Angus,5201.5305,224.84,
Orkney Islands,4952.8065,42.53,
South Lanarkshire,4090.7145,392.24,
Scottish Borders,4255.6485,315.53,
Argyll and Bute,5614.0545,155.16,
Glasgow City,2487.1125,398.5,
Shetland Islands,3194.2245000000003,39.8,
Aberdeenshire,2075.0924999999997,455.67,
Shetland Islands,3057.0105000000003,38.55,
North Ayrshire,1772.0625,261.69,
Orkney Islands,3791.7165000000005,49.45,
Dumfries and Galloway,3732.4965,259.74,
Angus,7968.490500000001,245.28,
Na h-Eileanan Siar,7646.1825,47.89,
Shetland Islands,2720.11052,38.31,
Glasgow City,1784.0325000000003,375.68,
Dumfries and Galloway,2806.5225,243.2,
Angus,8581.732499999998,263.94,
Orkney Islands,5283.3045,43.9,
Highland,7505.6925,326.3,
Argyll and Bute,3020.0925,180.9,
Dumfries and Galloway,5069.7345,247.58,
Shetland Islands,8180.8005,38.31,
Angus,7808.3445,237.46,
Argyll and Bute,7625.5185,163.4,
Argyll and Bute,5494.480500000001,164.0,
Orkney Islands,2225.4105,60.04,
Orkney Islands,4009.0665,41.38,
Moray,4756.8765,255.83,
Angus,1953.2505,285.87,
Perth and Kinross,3830.0205,285.26,
Na h-Eileanan Siar,5643.664500000001,46.4,
East Renfrewshire,1901.4645,230.34,
Glasgow City,1009.3690999999999,375.68,
Aberdeen City,1772.0625,505.14,
Aberdeenshire,8581.732499999998,454.17,
Shetland Islands,6910.002200000001,40.91,
Highland,8581.732499999998,428.59,
"Edinburgh, City of",2381.2725,385.64,
Scottish Borders,4595.596500000001,302.69,
West Dunbartonshire,4909.8405,175.48,
Shetland Islands,2644.12124,41.95,
Orkney Islands,4116.1665,40.09,
Moray,2130.9105,268.66,
Stirling,5620.2285,165.48,
Falkirk,4759.0185,295.05,
Falkirk,3024.6285000000003,370.82,
South Lanarkshire,4318.9005,402.87,
Stirling,8581.732499999998,165.48,
Orkney Islands,4424.4885,47.24,
Shetland Islands,8466.9465,38.82,
Scottish Borders,5931.0705,275.17,
West Dunbartonshire,1849.5525000000002,191.64,
Na h-Eileanan Siar,8221.7505,46.4,
Orkney Islands,4336.7925,47.24,
Inverclyde,1772.0625,216.53,
Na h-Eileanan Siar,5755.8045,47.89,
Highland,8581.732499999998,428.59,
Stirling,1897.9365000000003,175.33,
Midlothian,3854.3385000000003,147.53,
South Lanarkshire,3032.5665,420.42,
Shetland Islands,2069.5485,39.87,
Aberdeenshire,6679.1325,443.57,
Dundee City,1854.3405000000002,277.46,
Dumfries and Galloway,1823.5965,233.0,
Highland,4549.4805,363.75,
Na h-Eileanan Siar,5344.414500000001,46.4,
Glasgow City,1772.0625,474.61,
Dumfries and Galloway,1772.0625,291.07,
Na h-Eileanan Siar,2986.5765,43.9,
Moray,1011.3343399999999,229.75,
Orkney Islands,8581.732499999998,42.53,
Fife,3443.5785,427.96,
Orkney Islands,5469.5325,43.46,
"Edinburgh, City of",1960.4325,452.69,
Fife,2289.2925,430.04,
Scottish Borders,5557.1025,315.31,
Argyll and Bute,2692.3665,154.59,
Shetland Islands,6569.638500000001,38.82,
Argyll and Bute,6775.900500000001,155.16,
Dumfries and Galloway,2550.1125,321.12,
Na h-Eileanan Siar,4397.3985,47.89,
Angus,8581.732499999998,263.94,
East Renfrewshire,2242.7985000000003,217.52,
Shetland Islands,4683.5445,33.07,
Stirling,3778.3605000000002,157.73,
Perth and Kinross,6447.2925,275.35,
Perth and Kinross,8581.732499999998,308.1,
Shetland Islands,6279.26934,38.02,
Moray,8581.732499999998,189.97,
Orkney Islands,8581.732499999998,41.38,
Perth and Kinross,1933.7205,333.0,
Stirling,2409.1185,158.41,
Orkney Islands,2892.3285000000005,40.09,
Dumfries and Galloway,3590.4945000000007,247.58,
Orkney Islands,6837.2625,47.24,
Aberdeenshire,8581.732499999998,506.3,
Na h-Eileanan Siar,6492.2745,43.9,
Midlothian,2292.4425,152.11,
Dumfries and Galloway,2173.8765,258.72,
Glasgow City,1772.0625,461.49,
East Ayrshire,8581.732499999998,195.26,
Inverclyde,2853.2685,163.99,
Glasgow City,1772.0625,541.74,
Shetland Islands,6053.668500000001,38.82,
Na h-Eileanan Siar,3104.2605000000003,43.9,
Aberdeenshire,8581.732499999998,454.17,
North Ayrshire,8581.732499999998,314.35,
Orkney Islands,4178.9145,43.74,
Highland,4757.2545,355.68,
Perth and Kinross,4614.748500000001,286.32,
Scottish Borders,7748.8725,315.53,
Fife,3231.3945000000003,365.41,
Dumfries and Galloway,4478.5425,270.09,
"Edinburgh, City of",1772.0625,385.64,
Moray,2201.17798,229.08,
Scottish Borders,7152.8925,353.05,
Na h-Eileanan Siar,4354.4325,51.53,
Shetland Islands,8581.732499999998,38.82,
Shetland Islands,7466.0025000000005,34.01,
Orkney Islands,5130.5925,47.24,
Glasgow City,1772.0625,398.5,
Na h-Eileanan Siar,5206.9485,46.23,
Aberdeenshire,8445.652499999998,454.17,
"Edinburgh, City of",1841.8665,452.69,
Orkney Islands,1772.0625,48.43,
Orkney Islands,4664.1405,40.24,
Stirling,5697.5925,184.47,
Highland,5302.9605,427.01,
Shetland Islands,5510.230500000001,36.07,
Highland,3625.5225,363.75,
Dumfries and Galloway,7359.6585000000005,259.74,
Na h-Eileanan Siar,5138.7825,46.4,
Aberdeenshire,6157.7445,465.63,
Shetland Islands,3915.5745000000006,40.63,
Argyll and Bute,2830.0845,179.76,
Shetland Islands,3295.0245000000004,39.8,
Highland,7120.6365000000005,383.04,
Glasgow City,1772.0625,428.81,
Aberdeen City,2718.1965,492.7,
Orkney Islands,4274.2965,44.66,
"Edinburgh, City of",1772.0625,385.64,
"Edinburgh, City of",1903.6064999999999,333.0,
South Ayrshire,8581.732499999998,186.65,
Shetland Islands,7629.298500000001,33.07,
Dumfries and Galloway,8161.144500000001,259.74,
Shetland Islands,3963.5805000000005,38.82,
Orkney Islands,8217.3405,47.24,
Moray,1378.17914,270.17,
Argyll and Bute,7765.8825,173.86,
Na h-Eileanan Siar,3242.1045000000004,52.83,
Clackmannanshire,8335.6545,101.34,
Na h-Eileanan Siar,3872.6085000000003,50.85,
Shetland Islands,7027.7745,36.07,
Dumfries and Galloway,6017.7585,290.63,
Dumfries and Galloway,4483.4565,240.49,
Perth and Kinross,2683.7985000000003,283.12,
Argyll and Bute,3337.1085000000003,168.65,
West Lothian,2640.0765,304.17,
Argyll and Bute,2522.0145,186.74,
Na h-Eileanan Siar,5167.0065,47.89,
Na h-Eileanan Siar,2363.5065,43.73,
Dundee City,1772.0625,325.71,
Midlothian,4516.7205,137.5,
Aberdeenshire,3809.1045000000004,425.24,
Shetland Islands,5708.0505,39.8,
Dumfries and Galloway,2974.9845,220.45,
Na h-Eileanan Siar,2021.5425,55.48,
South Ayrshire,2651.6685,183.09,
Perth and Kinross,1544.897,244.96,
Shetland Islands,2544.4399000000003,40.91,
Renfrewshire,3230.3865000000005,405.59,
Scottish Borders,5483.3925,294.15,
Aberdeenshire,1772.6925,467.89,
Na h-Eileanan Siar,2297.4825,47.71,
Dumfries and Galloway,2907.9525,264.48,
Dumfries and Galloway,8252.368499999999,259.74,
Falkirk,3824.6025,324.87,
Scottish Borders,7225.7205,295.24,
Shetland Islands,3511.7445000000002,34.85,
Glasgow City,1772.0625,461.49,
Na h-Eileanan Siar,8581.732499999998,45.14,
Shetland Islands,3898.1865000000003,39.8,
East Lothian,7498.1325,174.49,
Glasgow City,1772.0625,365.29,
Argyll and Bute,4232.7165,159.58,
Dumfries and Galloway,5580.664500000001,277.59,
Argyll and Bute,5911.5405,155.16,
Dumfries and Galloway,2920.9305000000004,277.59,
South Ayrshire,2760.1545,203.35,
Argyll and Bute,2044.6005,202.83,
Na h-Eileanan Siar,7142.1825,43.9,
Argyll and Bute,3517.0365,156.54,
Stirling,1772.0625,134.94,
Na h-Eileanan Siar,8581.732499999998,47.89,
Na h-Eileanan Siar,4997.788500000001,43.9,
Argyll and Bute,4284.5025,158.99,
"Edinburgh, City of",2157.6225,385.64,
Midlothian,2733.75802,129.63,
Highland,8581.732499999998,385.89,
Na h-Eileanan Siar,8291.8065,47.89,
Aberdeen City,1772.0625,419.71,
Highland,8576.440499999999,398.29,
North Ayrshire,5773.1925,324.45,
Shetland Islands,4599.5025,35.71,
Dumfries and Galloway,4966.5405,259.74,
Dumfries and Galloway,5677.5585,297.97,
Glasgow City,2735.9625,474.61,
Glasgow City,2387.9505000000004,409.01,
Orkney Islands,3079.0605,43.74,
Na h-Eileanan Siar,5792.8485,43.9,
Argyll and Bute,5754.544500000001,158.99,
Perth and Kinross,3193.4685,257.81,
Aberdeenshire,3252.8145000000004,475.81,
Aberdeenshire,8581.732499999998,508.18,
Perth and Kinross,3122.5305000000003,276.78,
Shetland Islands,4577.704500000001,37.88,
Orkney Islands,6615.7545,43.9,
Glasgow City,1772.0625,461.49,
Glasgow City,6105.7065,428.81,
West Lothian,2177.5305000000003,357.06,
Argyll and Bute,3497.8845,190.68,
Stirling,2743.2705,170.48,
Dumfries and Galloway,5071.624500000001,272.12,
East Renfrewshire,3197.8785000000003,207.61,
Moray,4846.0845,222.13,
Glasgow City,2270.7705,398.5,
Shetland Islands,7017.946500000001,43.22,
Aberdeen City,1841.2115199999998,371.98,
Scottish Borders,6766.9545,289.41,
North Ayrshire,2909.8425,289.74,
Inverclyde,1904.8665,155.36,
Perth and Kinross,6172.7385,308.1,
Aberdeen City,1772.0625,362.43,
Shetland Islands,3588.3525,38.02,
Shetland Islands,4630.2465,33.07,
Angus,8581.732499999998,270.6,
Clackmannanshire,2010.0765000000001,106.73,
Highland,4679.1345,392.71,
Dumfries and Galloway,4620.418500000001,246.66,
Falkirk,2775.4005,287.1,
Aberdeenshire,2719.9605,413.48,
Orkney Islands,2590.1805000000004,44.16,
Shetland Islands,4148.0445,33.27,
Dundee City,1009.3690999999999,277.46,
Angus,3266.0445000000004,262.9,
Shetland Islands,2795.4345000000003,33.07,
Argyll and Bute,5301.574500000001,170.54,
Scottish Borders,3663.8265,277.24,
Moray,4554.7725,221.49,
Stirling,3985.0005,153.78,
Glasgow City,2315.8785000000003,461.49,
Highland,4919.038500000001,394.31,
Argyll and Bute,1009.3690999999999,182.95,
Na h-Eileanan Siar,5426.5665,45.14,
Perth and Kinross,3026.1405000000004,294.28,
Aberdeenshire,8581.732499999998,386.89,
Moray,3853.2045000000003,222.19,
Scottish Borders,3885.7124999999996,302.69,
South Lanarkshire,2332.3845,400.66,
Shetland Islands,8581.732499999998,38.82,
Fife,7617.958500000001,417.42,
Orkney Islands,2089.2045,40.48,
Stirling,1772.0625,185.98,
Na h-Eileanan Siar,3510.3585000000003,52.83,
Aberdeenshire,8581.732499999998,472.26,
Angus,4164.8025,245.99,
Highland,4584.0045,334.34,
Shetland Islands,6687.5745,35.94,
East Lothian,5716.6185000000005,191.06,
"Edinburgh, City of",2744.6565,341.78,
Stirling,8025.3165,165.48,
North Ayrshire,6884.638500000001,318.72,
Aberdeenshire,1009.3690999999999,404.03,
Fife,8581.732499999998,417.42,
Argyll and Bute,3484.7805000000003,158.99,
Dundee City,3607.7565000000004,245.91,
Aberdeen City,3305.8605000000002,341.67,
Dundee City,2421.7185000000004,250.09,
"Edinburgh, City of",1772.0625,351.5,
Argyll and Bute,4987.8345,194.66,
Dumfries and Galloway,2231.3325,272.12,
Aberdeenshire,6520.6245,399.05,
Argyll and Bute,3553.1985,163.4,
West Lothian,5476.8405,356.03,
Orkney Islands,5367.7245,49.6,
Highland,5079.436500000001,419.82,
Aberdeen City,1009.3690999999999,332.23,
Perth and Kinross,8581.732499999998,234.56,
Argyll and Bute,2521.0065,196.11,
West Dunbartonshire,1056.6440400000001,211.6,
South Ayrshire,6939.070500000001,238.38,
Na h-Eileanan Siar,6128.1345,51.53,
Angus,6882.1185,263.94,
Shetland Islands,2390.2185000000004,46.81,
Argyll and Bute,6302.266500000001,182.15,
Falkirk,1978.1985,344.61,
Argyll and Bute,1772.0625,167.71,
Shetland Islands,7774.954500000001,36.07,
Na h-Eileanan Siar,2172.3645,51.18,
Orkney Islands,7038.6105,47.24,
South Lanarkshire,1965.0945000000002,485.13,
North Ayrshire,2968.8105,330.6,
Stirling,8581.732499999998,140.96,
Stirling,5019.838500000001,176.85,
West Dunbartonshire,2439.1065000000003,229.06,
Aberdeenshire,6654.9405,432.9,
Falkirk,2066.2725,370.82,
Shetland Islands,8581.732499999998,38.82,
Aberdeen City,2181.3105,341.67,
Orkney Islands,1772.0625,51.76,
Shetland Islands,7237.4385,34.01,
Glasgow City,1772.0625,461.49,
Argyll and Bute,6617.896500000001,168.2,
Dumfries and Galloway,6826.1745,260.5,
Shetland Islands,2968.1805000000004,35.94,
Highland,8581.732499999998,382.74,
Aberdeenshire,2955.8325000000004,485.38,
West Lothian,4429.654500000001,291.63,
Orkney Islands,3801.6705,48.43,
Glasgow City,1772.0625,555.41,
Shetland Islands,3012.6585000000005,39.8,
"Edinburgh, City of",1772.0625,385.64,
Orkney Islands,8581.732499999998,47.24,
Aberdeenshire,3834.3045,385.46,
North Lanarkshire,1835.5665000000004,395.11,
Na h-Eileanan Siar,4569.1365000000005,47.89,
