RegName,energy_cost,weight,aagph1819
Orkney Islands,8239.841999999999,47.24,
Midlothian,6071.759999999999,129.63,
Highland,3194.4240000000004,439.41,
Shetland Islands,5927.616,34.01,
Inverclyde,1009.3690999999999,179.91,
North Lanarkshire,1015.81072,457.57,
Moray,1474.5240000000003,221.49,
"Edinburgh, City of",1430.172,452.69,
Highland,3263.2200000000003,401.29,
Perth and Kinross,5750.586,282.3,
Shetland Islands,1992.384,34.85,
Orkney Islands,6972.66,40.24,
Na h-Eileanan Siar,6439.554,43.9,
Orkney Islands,6471.18,41.38,
Shetland Islands,2903.994,39.65,
Shetland Islands,5789.393999999999,35.71,
Shetland Islands,3440.7540000000004,38.55,
Perth and Kinross,3019.4100000000003,236.64,
Na h-Eileanan Siar,3504.3840000000005,50.29,
Na h-Eileanan Siar,3369.942,53.94,
Inverclyde,1454.05924,196.27,
Scottish Borders,6179.49,295.24,
Dumfries and Galloway,3983.6880000000006,221.27,
Orkney Islands,3606.4440000000004,48.43,
Angus,2548.0440000000003,221.36,
Perth and Kinross,8239.841999999999,282.3,
East Renfrewshire,1724.7600000000002,230.34,
South Ayrshire,3763.9440000000004,181.48,
Orkney Islands,7591.068,47.24,
East Ayrshire,6597.3060000000005,195.26,
Moray,2846.4120000000003,256.32,
Midlothian,8239.841999999999,151.81,
Orkney Islands,7254.27,47.24,
Argyll and Bute,1468.8539999999998,197.22,
"Edinburgh, City of",4682.861999999999,407.6,
Highland,6836.706,458.04,
Shetland Islands,8048.196,36.07,
Shetland Islands,5710.643999999999,33.07,
Aberdeenshire,6593.526,386.89,
Orkney Islands,1995.9119999999998,43.46,
Shetland Islands,4142.321999999999,33.07,
South Ayrshire,3365.4060000000004,185.96,
"Edinburgh, City of",1430.172,385.64,
Dumfries and Galloway,5007.6900000000005,259.74,
Argyll and Bute,2467.782,177.76,
Dumfries and Galloway,3776.2920000000004,249.34,
East Ayrshire,1821.402,178.29,
Shetland Islands,3830.85,32.94,
Angus,2966.3640000000005,252.66,
Na h-Eileanan Siar,2876.778,48.25,
East Dunbartonshire,2883.96,235.29,
North Lanarkshire,1430.172,395.11,
Perth and Kinross,5873.562,234.56,
Shetland Islands,3169.9800000000005,39.8,
Highland,3390.8580000000006,349.74,
Orkney Islands,4564.17,48.43,
Orkney Islands,4883.076,40.24,
Perth and Kinross,4694.832,234.56,
Highland,3708.0000000000005,401.29,
Orkney Islands,3161.1600000000003,47.24,
Highland,7068.798,398.29,
Clackmannanshire,3730.68,86.58,
Dumfries and Galloway,6880.554,259.74,
Moray,8239.841999999999,194.66,
Argyll and Bute,1430.172,132.75,
Perth and Kinross,2050.8480000000004,309.46,
"Edinburgh, City of",1430.172,452.69,
North Lanarkshire,1869.786,395.11,
Shetland Islands,4337.37,33.07,
Moray,8239.841999999999,223.01,
North Lanarkshire,5219.621999999999,455.35,
Na h-Eileanan Siar,8239.841999999999,51.53,
Stirling,4529.142,169.65,
Perth and Kinross,2713.23,294.28,
Na h-Eileanan Siar,6819.318,47.89,
East Dunbartonshire,1430.172,215.68,
Glasgow City,3196.3140000000003,386.1,
Orkney Islands,8239.841999999999,43.9,
Angus,3730.9320000000002,236.77,
Orkney Islands,8239.841999999999,47.24,
Highland,4508.099999999999,365.1,
Aberdeenshire,8239.841999999999,454.17,
Orkney Islands,1802.25,41.38,
Shetland Islands,2652.498,40.63,
Moray,3488.256,189.97,
Renfrewshire,1430.172,599.63,
Perth and Kinross,8239.841999999999,315.87,
Argyll and Bute,3973.2300000000005,180.9,
Aberdeenshire,2699.622,519.08,
Shetland Islands,3006.4320000000002,37.88,
Dundee City,1430.172,277.46,
Aberdeen City,1009.3690999999999,362.43,
Aberdeenshire,2618.1000000000004,485.38,
Dumfries and Galloway,5611.86,257.97,
Glasgow City,1866.32292,367.06,
Moray,8239.841999999999,207.25,
Aberdeen City,2076.552,346.78,
Na h-Eileanan Siar,7998.299999999999,46.4,
Argyll and Bute,1569.7799999999997,225.19,
Moray,4347.3240000000005,238.34,
Na h-Eileanan Siar,8120.897999999999,43.9,
Argyll and Bute,1584.522,186.74,
Highland,6085.3679999999995,428.59,
Highland,3965.418,458.04,
Aberdeen City,3826.4400000000005,492.7,
Orkney Islands,2811.8880000000004,47.24,
Perth and Kinross,5631.263999999999,275.35,
Stirling,1664.658,200.12,
Argyll and Bute,2641.284,180.9,
"Edinburgh, City of",1430.172,396.6,
Moray,2530.2780000000002,194.66,
Argyll and Bute,1837.2780000000002,170.54,
South Ayrshire,2900.7180000000003,183.09,
Na h-Eileanan Siar,6542.37,47.89,
Na h-Eileanan Siar,8239.841999999999,47.58,
Shetland Islands,6612.048,38.82,
Dundee City,1581.246,277.46,
Shetland Islands,5559.696,38.82,
Scottish Borders,1863.612,250.57,
Perth and Kinross,4447.62,275.35,
Glasgow City,1606.824,461.49,
Moray,3101.436,189.97,
Glasgow City,1352.7402,375.68,
Glasgow City,1430.172,461.49,
Perth and Kinross,1107.3035599999998,283.67,
Fife,3170.61,390.83,
Shetland Islands,2069.748,39.65,
Glasgow City,1621.5660000000003,375.68,
Shetland Islands,3360.3660000000004,37.88,
Argyll and Bute,3394.1340000000005,170.54,
Glasgow City,1231.76876,398.5,
Inverclyde,2032.5780000000004,196.27,
Highland,8239.841999999999,392.71,
South Ayrshire,5704.974,186.65,
North Lanarkshire,1954.962,497.72,
Highland,2807.352,401.29,
Na h-Eileanan Siar,5898.258,55.69,
Argyll and Bute,3469.2300000000005,170.54,
Fife,4021.3619999999996,364.35,
Perth and Kinross,1468.35,333.59,
Highland,5931.522,428.59,
Aberdeen City,1907.8380000000002,362.43,
East Lothian,1658.9880000000003,178.71,
South Lanarkshire,8239.841999999999,472.27,
Orkney Islands,4284.702,43.74,
Shetland Islands,6136.65,35.94,
Argyll and Bute,2348.46,183.25,
Scottish Borders,8239.841999999999,295.24,
Aberdeenshire,5521.518,457.55,
Shetland Islands,4575.95216,39.37,
West Dunbartonshire,1947.2760000000003,186.47,
South Lanarkshire,1430.172,390.8,
Highland,2520.324,506.24,
East Lothian,1935.558,207.83,
Inverclyde,4208.094,163.99,
Shetland Islands,6664.841999999999,36.07,
Orkney Islands,1681.542,48.25,
Glasgow City,1430.172,439.64,
East Ayrshire,4020.732,181.46,
Highland,2423.8080000000004,381.54,
Aberdeen City,1229.2576199999999,419.71,
Aberdeenshire,5965.038,386.89,
Argyll and Bute,1438.7400000000002,197.22,
Aberdeenshire,8239.841999999999,454.17,
Orkney Islands,7848.234,47.24,
Inverclyde,5743.026,175.14,
Angus,6368.364,270.6,
Na h-Eileanan Siar,8239.841999999999,46.4,
Perth and Kinross,8239.841999999999,308.1,
Na h-Eileanan Siar,4792.104,43.9,
Dumfries and Galloway,1981.17,243.2,
Highland,6344.549999999999,418.27,
Aberdeen City,2050.344,362.43,
Orkney Islands,2359.2960000000003,47.06,
Shetland Islands,4402.3859999999995,38.67,
"Edinburgh, City of",2761.7400000000002,452.69,
Falkirk,1009.3690999999999,300.94,
Midlothian,3952.5660000000003,132.83,
Scottish Borders,8239.841999999999,295.24,
Na h-Eileanan Siar,2530.782,52.64,
Highland,8239.841999999999,428.59,
Shetland Islands,6910.002200000001,38.02,
Scottish Borders,2465.6400000000003,281.8,
Na h-Eileanan Siar,5012.982,46.1,
Highland,4022.244,365.1,
Dundee City,4867.5779999999995,235.76,
Glasgow City,1430.172,398.5,
Orkney Islands,1631.6460000000002,49.45,
Fife,1430.172,517.56,
Angus,3827.574,244.38,
Aberdeen City,1009.3690999999999,419.71,
Angus,3536.01,326.31,
Orkney Islands,4390.038,47.24,
Orkney Islands,5487.12,42.41,
Aberdeenshire,4896.684,465.63,
East Ayrshire,1430.172,205.64,
East Renfrewshire,1009.3690999999999,251.28,
Stirling,1714.0499999999997,200.12,
Highland,3661.2540000000004,392.71,
Scottish Borders,8239.841999999999,295.24,
Glasgow City,1430.172,503.44,
Clackmannanshire,1430.172,106.73,
North Ayrshire,8239.841999999999,273.15,
South Ayrshire,4590.882,208.07,
Highland,3204.126,392.71,
Glasgow City,3373.4700000000003,375.68,
Aberdeenshire,5336.298000000001,451.07,
Highland,2461.1040000000003,425.67,
Perth and Kinross,3501.9900000000002,247.01,
Highland,3755.502,343.61,
Shetland Islands,3314.628,35.94,
Angus,4859.639999999999,224.84,
Orkney Islands,4610.915999999999,42.53,
South Lanarkshire,3748.824,392.24,
Scottish Borders,3913.7580000000007,315.53,
Argyll and Bute,5272.164,155.16,
Glasgow City,2145.222,398.5,
Shetland Islands,2852.3340000000003,39.8,
Aberdeenshire,1733.2019999999998,455.67,
Shetland Islands,2715.1200000000003,38.55,
North Ayrshire,1430.172,261.69,
Orkney Islands,3449.8260000000005,49.45,
Dumfries and Galloway,3390.606,259.74,
Angus,7626.6,245.28,
Na h-Eileanan Siar,7304.2919999999995,47.89,
Shetland Islands,2720.11052,38.31,
Glasgow City,1442.1420000000003,375.68,
Dumfries and Galloway,2464.632,243.2,
Angus,8239.841999999999,263.94,
Orkney Islands,4941.414,43.9,
Highland,7163.802,326.3,
Argyll and Bute,2678.202,180.9,
Dumfries and Galloway,4727.843999999999,247.58,
Shetland Islands,7838.91,38.31,
Angus,7466.454,237.46,
Argyll and Bute,7283.628,163.4,
Argyll and Bute,5152.59,164.0,
Orkney Islands,1883.52,60.04,
Orkney Islands,3667.176,41.38,
Moray,4414.986,255.83,
Angus,1611.3600000000001,285.87,
Perth and Kinross,3488.13,285.26,
Na h-Eileanan Siar,5301.774,46.4,
East Renfrewshire,1559.574,230.34,
Glasgow City,1009.3690999999999,375.68,
Aberdeen City,1430.172,505.14,
Aberdeenshire,8239.841999999999,454.17,
Shetland Islands,6910.002200000001,40.91,
Highland,8239.841999999999,428.59,
"Edinburgh, City of",2039.382,385.64,
Scottish Borders,4253.706,302.69,
West Dunbartonshire,4567.95,175.48,
Shetland Islands,2644.12124,41.95,
Orkney Islands,3774.2760000000003,40.09,
Moray,1789.02,268.66,
Stirling,5278.338,165.48,
Falkirk,4417.128,295.05,
Falkirk,2682.7380000000003,370.82,
South Lanarkshire,3977.0099999999998,402.87,
Stirling,8239.841999999999,165.48,
Orkney Islands,4082.5980000000004,47.24,
Shetland Islands,8125.0560000000005,38.82,
Scottish Borders,5589.179999999999,275.17,
West Dunbartonshire,1507.6620000000003,191.64,
Na h-Eileanan Siar,7879.86,46.4,
Orkney Islands,3994.9019999999996,47.24,
Inverclyde,1430.172,216.53,
Na h-Eileanan Siar,5413.914,47.89,
Highland,8239.841999999999,428.59,
Stirling,1556.0460000000003,175.33,
Midlothian,3512.4480000000003,147.53,
South Lanarkshire,2690.676,420.42,
Shetland Islands,1727.658,39.87,
Aberdeenshire,6337.241999999999,443.57,
Dundee City,1512.4500000000003,277.46,
Dumfries and Galloway,1481.7060000000001,233.0,
Highland,4207.59,363.75,
Na h-Eileanan Siar,5002.524,46.4,
Glasgow City,1430.172,474.61,
Dumfries and Galloway,1430.172,291.07,
Na h-Eileanan Siar,2644.686,43.9,
Moray,1011.3343399999999,229.75,
Orkney Islands,8239.841999999999,42.53,
Fife,3101.688,427.96,
Orkney Islands,5127.642,43.46,
"Edinburgh, City of",1618.542,452.69,
Fife,1947.402,430.04,
Scottish Borders,5215.2119999999995,315.31,
Argyll and Bute,2350.476,154.59,
Shetland Islands,6227.7480000000005,38.82,
Argyll and Bute,6434.01,155.16,
Dumfries and Galloway,2208.222,321.12,
Na h-Eileanan Siar,4055.5080000000007,47.89,
Angus,8239.841999999999,263.94,
East Renfrewshire,1900.9080000000004,217.52,
Shetland Islands,4341.654,33.07,
Stirling,3436.4700000000003,157.73,
Perth and Kinross,6105.401999999999,275.35,
Perth and Kinross,8239.841999999999,308.1,
Shetland Islands,6279.26934,38.02,
Moray,8239.841999999999,189.97,
Orkney Islands,8239.841999999999,41.38,
Perth and Kinross,1591.83,333.0,
Stirling,2067.228,158.41,
Orkney Islands,2550.4380000000006,40.09,
Dumfries and Galloway,3248.6040000000007,247.58,
Orkney Islands,6495.371999999999,47.24,
Aberdeenshire,8239.841999999999,506.3,
Na h-Eileanan Siar,6150.384,43.9,
Midlothian,1950.5520000000001,152.11,
Dumfries and Galloway,1831.9859999999999,258.72,
Glasgow City,1430.172,461.49,
East Ayrshire,8239.841999999999,195.26,
Inverclyde,2511.378,163.99,
Glasgow City,1430.172,541.74,
Shetland Islands,5711.778,38.82,
Na h-Eileanan Siar,2762.3700000000003,43.9,
Aberdeenshire,8239.841999999999,454.17,
North Ayrshire,8239.841999999999,314.35,
Orkney Islands,3837.0240000000003,43.74,
Highland,4415.364,355.68,
Perth and Kinross,4272.858,286.32,
Scottish Borders,7406.982,315.53,
Fife,2889.5040000000004,365.41,
Dumfries and Galloway,4136.651999999999,270.09,
"Edinburgh, City of",1430.172,385.64,
Moray,2201.17798,229.08,
Scottish Borders,6811.0019999999995,353.05,
Na h-Eileanan Siar,4012.5420000000004,51.53,
Shetland Islands,8239.841999999999,38.82,
Shetland Islands,7124.112,34.01,
Orkney Islands,4788.701999999999,47.24,
Glasgow City,1430.172,398.5,
Na h-Eileanan Siar,4865.058,46.23,
Aberdeenshire,8103.761999999999,454.17,
"Edinburgh, City of",1499.976,452.69,
Orkney Islands,1430.172,48.43,
Orkney Islands,4322.25,40.24,
Stirling,5355.701999999999,184.47,
Highland,4961.07,427.01,
Shetland Islands,5168.34,36.07,
Highland,3283.632,363.75,
Dumfries and Galloway,7017.768,259.74,
Na h-Eileanan Siar,4796.892,46.4,
Aberdeenshire,5815.853999999999,465.63,
Shetland Islands,3573.6840000000007,40.63,
Argyll and Bute,2488.194,179.76,
Shetland Islands,2953.1340000000005,39.8,
Highland,6778.746,383.04,
Glasgow City,1430.172,428.81,
Aberdeen City,2376.306,492.7,
Orkney Islands,3932.4060000000004,44.66,
"Edinburgh, City of",1430.172,385.64,
"Edinburgh, City of",1561.716,333.0,
South Ayrshire,8239.841999999999,186.65,
Shetland Islands,7287.408,33.07,
Dumfries and Galloway,7819.254000000001,259.74,
Shetland Islands,3621.6900000000005,38.82,
Orkney Islands,7875.45,47.24,
Moray,1378.17914,270.17,
Argyll and Bute,7423.991999999999,173.86,
Na h-Eileanan Siar,2900.2140000000004,52.83,
Clackmannanshire,7993.764,101.34,
Na h-Eileanan Siar,3530.7180000000003,50.85,
Shetland Islands,6685.884,36.07,
Dumfries and Galloway,5675.8679999999995,290.63,
Dumfries and Galloway,4141.566,240.49,
Perth and Kinross,2341.9080000000004,283.12,
Argyll and Bute,2995.2180000000003,168.65,
West Lothian,2298.186,304.17,
Argyll and Bute,2180.1240000000003,186.74,
Na h-Eileanan Siar,4825.116,47.89,
Na h-Eileanan Siar,2021.616,43.73,
Dundee City,1430.172,325.71,
Midlothian,4174.83,137.5,
Aberdeenshire,3467.2140000000004,425.24,
Shetland Islands,5366.16,39.8,
Dumfries and Galloway,2633.094,220.45,
Na h-Eileanan Siar,1679.652,55.48,
South Ayrshire,2309.7780000000002,183.09,
Perth and Kinross,1544.897,244.96,
Shetland Islands,2544.4399000000003,40.91,
Renfrewshire,2888.4960000000005,405.59,
Scottish Borders,5141.5019999999995,294.15,
Aberdeenshire,1430.8020000000001,467.89,
Na h-Eileanan Siar,1955.592,47.71,
Dumfries and Galloway,2566.062,264.48,
Dumfries and Galloway,7910.477999999999,259.74,
Falkirk,3482.712,324.87,
Scottish Borders,6883.83,295.24,
Shetland Islands,3169.8540000000003,34.85,
Glasgow City,1430.172,461.49,
Na h-Eileanan Siar,8239.841999999999,45.14,
Shetland Islands,3556.2960000000003,39.8,
East Lothian,7156.241999999999,174.49,
Glasgow City,1430.172,365.29,
Argyll and Bute,3890.8260000000005,159.58,
Dumfries and Galloway,5238.774,277.59,
Argyll and Bute,5569.65,155.16,
Dumfries and Galloway,2579.0400000000004,277.59,
South Ayrshire,2418.264,203.35,
Argyll and Bute,1702.71,202.83,
Na h-Eileanan Siar,6800.2919999999995,43.9,
Argyll and Bute,3175.146,156.54,
Stirling,1430.172,134.94,
Na h-Eileanan Siar,8239.841999999999,47.89,
Na h-Eileanan Siar,4655.898,43.9,
Argyll and Bute,3942.6119999999996,158.99,
"Edinburgh, City of",1815.732,385.64,
Midlothian,2733.75802,129.63,
Highland,8239.841999999999,385.89,
Na h-Eileanan Siar,7949.916,47.89,
Aberdeen City,1430.172,419.71,
Highland,8234.55,398.29,
North Ayrshire,5431.302,324.45,
Shetland Islands,4257.611999999999,35.71,
Dumfries and Galloway,4624.65,259.74,
Dumfries and Galloway,5335.668,297.97,
Glasgow City,2394.072,474.61,
Glasgow City,2046.0600000000004,409.01,
Orkney Islands,2737.17,43.74,
Na h-Eileanan Siar,5450.958,43.9,
Argyll and Bute,5412.654,158.99,
Perth and Kinross,2851.578,257.81,
Aberdeenshire,2910.9240000000004,475.81,
Aberdeenshire,8239.841999999999,508.18,
Perth and Kinross,2780.6400000000003,276.78,
Shetland Islands,4235.814,37.88,
Orkney Islands,6273.864,43.9,
Glasgow City,1430.172,461.49,
Glasgow City,5763.816,428.81,
West Lothian,1835.6400000000003,357.06,
Argyll and Bute,3155.994,190.68,
Stirling,2401.38,170.48,
Dumfries and Galloway,4729.734,272.12,
East Renfrewshire,2855.9880000000003,207.61,
Moray,4504.1939999999995,222.13,
Glasgow City,1928.88,398.5,
Shetland Islands,6676.0560000000005,43.22,
Aberdeen City,1841.2115199999998,371.98,
Scottish Borders,6425.063999999999,289.41,
North Ayrshire,2567.952,289.74,
Inverclyde,1562.976,155.36,
Perth and Kinross,5830.848,308.1,
Aberdeen City,1430.172,362.43,
Shetland Islands,3246.462,38.02,
Shetland Islands,4288.356,33.07,
Angus,8239.841999999999,270.6,
Clackmannanshire,1668.1860000000001,106.73,
Highland,4337.244,392.71,
Dumfries and Galloway,4278.528,246.66,
Falkirk,2433.51,287.1,
Aberdeenshire,2378.07,413.48,
Orkney Islands,2248.2900000000004,44.16,
Shetland Islands,3806.1540000000005,33.27,
Dundee City,1009.3690999999999,277.46,
Angus,2924.1540000000005,262.9,
Shetland Islands,2453.5440000000003,33.07,
Argyll and Bute,4959.684,170.54,
Scottish Borders,3321.936,277.24,
Moray,4212.882,221.49,
Stirling,3643.11,153.78,
Glasgow City,1973.9880000000003,461.49,
Highland,4577.148,394.31,
Argyll and Bute,1009.3690999999999,182.95,
Na h-Eileanan Siar,5084.6759999999995,45.14,
Perth and Kinross,2684.2500000000005,294.28,
Aberdeenshire,8239.841999999999,386.89,
Moray,3511.3140000000003,222.19,
Scottish Borders,3543.8219999999997,302.69,
South Lanarkshire,1990.4940000000001,400.66,
Shetland Islands,8239.841999999999,38.82,
Fife,7276.068,417.42,
Orkney Islands,1747.3139999999999,40.48,
Stirling,1430.172,185.98,
Na h-Eileanan Siar,3168.4680000000003,52.83,
Aberdeenshire,8239.841999999999,472.26,
Angus,3822.9120000000003,245.99,
Highland,4242.1140000000005,334.34,
Shetland Islands,6345.683999999999,35.94,
East Lothian,5374.728,191.06,
"Edinburgh, City of",2402.766,341.78,
Stirling,7683.4259999999995,165.48,
North Ayrshire,6542.7480000000005,318.72,
Aberdeenshire,1009.3690999999999,404.03,
Fife,8239.841999999999,417.42,
Argyll and Bute,3142.8900000000003,158.99,
Dundee City,3265.8660000000004,245.91,
Aberdeen City,2963.9700000000003,341.67,
Dundee City,2079.8280000000004,250.09,
"Edinburgh, City of",1430.172,351.5,
Argyll and Bute,4645.9439999999995,194.66,
Dumfries and Galloway,1889.442,272.12,
Aberdeenshire,6178.7339999999995,399.05,
Argyll and Bute,3211.308,163.4,
West Lothian,5134.95,356.03,
Orkney Islands,5025.834,49.6,
Highland,4737.546,419.82,
Aberdeen City,1009.3690999999999,332.23,
Perth and Kinross,8239.841999999999,234.56,
Argyll and Bute,2179.116,196.11,
West Dunbartonshire,1056.6440400000001,211.6,
South Ayrshire,6597.18,238.38,
Na h-Eileanan Siar,5786.244,51.53,
Angus,6540.227999999999,263.94,
Shetland Islands,2048.3280000000004,46.81,
Argyll and Bute,5960.376,182.15,
Falkirk,1636.308,344.61,
Argyll and Bute,1430.172,167.71,
Shetland Islands,7433.064,36.07,
Na h-Eileanan Siar,1830.4740000000002,51.18,
Orkney Islands,6696.719999999999,47.24,
South Lanarkshire,1623.2040000000002,485.13,
North Ayrshire,2626.92,330.6,
Stirling,8239.841999999999,140.96,
Stirling,4677.948,176.85,
West Dunbartonshire,2097.2160000000003,229.06,
Aberdeenshire,6313.049999999999,432.9,
Falkirk,1724.382,370.82,
Shetland Islands,8239.841999999999,38.82,
Aberdeen City,1839.42,341.67,
Orkney Islands,1430.172,51.76,
Shetland Islands,6895.548,34.01,
Glasgow City,1430.172,461.49,
Argyll and Bute,6276.006,168.2,
Dumfries and Galloway,6484.284,260.5,
Shetland Islands,2626.2900000000004,35.94,
Highland,8239.841999999999,382.74,
Aberdeenshire,2613.9420000000005,485.38,
West Lothian,4087.7640000000006,291.63,
Orkney Islands,3459.78,48.43,
Glasgow City,1430.172,555.41,
Shetland Islands,2670.7680000000005,39.8,
"Edinburgh, City of",1430.172,385.64,
Orkney Islands,8239.841999999999,47.24,
Aberdeenshire,3492.414,385.46,
North Lanarkshire,1493.6760000000004,395.11,
Na h-Eileanan Siar,4227.246,47.89,
Clackmannanshire,1581.6240000000003,104.41,
Fife,5032.3859999999995,387.92,
South Lanarkshire,1658.862,395.2,
Glasgow City,1744.92,398.5,
Na h-Eileanan Siar,8239.841999999999,45.14,
Aberdeenshire,3278.7180000000003,391.45,
Shetland Islands,4157.064,38.82,
Highland,5677.253999999999,409.09,
Midlothian,4693.8240000000005,162.25,
Shetland Islands,4146.858,35.94,
