RegName,energy_cost,weight,aagph1819
Stirling,5040.6895,169.65,
Perth and Kinross,3224.7775,294.28,
Na h-Eileanan Siar,7330.865500000001,47.89,
East Dunbartonshire,1941.7195,215.68,
Glasgow City,3707.8615,386.1,
Orkney Islands,8751.3895,43.9,
Angus,4242.4795,236.77,
Orkney Islands,8751.3895,47.24,
Highland,5019.6475,365.1,
Aberdeenshire,8751.3895,454.17,
Orkney Islands,2313.7974999999997,41.38,
Shetland Islands,3164.0455,40.63,
Moray,3999.8035,189.97,
Renfrewshire,1941.7195,599.63,
Perth and Kinross,8751.3895,315.87,
Argyll and Bute,4484.7775,180.9,
Aberdeenshire,3211.1695,519.08,
Shetland Islands,3517.9795000000004,37.88,
Dundee City,1941.7195,277.46,
Aberdeen City,1009.3690999999999,362.43,
Aberdeenshire,3129.6475,485.38,
Dumfries and Galloway,6123.4075,257.97,
Glasgow City,1866.32292,367.06,
Moray,8751.3895,207.25,
Aberdeen City,2588.0995000000003,346.78,
Na h-Eileanan Siar,8509.8475,46.4,
Argyll and Bute,2081.3275,225.19,
Moray,4858.8715,238.34,
Na h-Eileanan Siar,8632.4455,43.9,
Argyll and Bute,2096.0695,186.74,
Highland,6596.9155,428.59,
Highland,4476.9655,458.04,
Aberdeen City,4337.9875,492.7,
Orkney Islands,3323.4355000000005,47.24,
Perth and Kinross,6142.8115,275.35,
Stirling,2176.2055,200.12,
Argyll and Bute,3152.8315000000002,180.9,
"Edinburgh, City of",1941.7195,396.6,
Moray,3041.8255,194.66,
Argyll and Bute,2348.8255,170.54,
South Ayrshire,3412.2655000000004,183.09,
Na h-Eileanan Siar,7053.9175000000005,47.89,
Na h-Eileanan Siar,8751.3895,47.58,
Shetland Islands,7123.5955,38.82,
Dundee City,2092.7934999999998,277.46,
Shetland Islands,6071.2435000000005,38.82,
Scottish Borders,2375.1594999999998,250.57,
Perth and Kinross,4959.1675000000005,275.35,
Glasgow City,2118.3715,461.49,
Moray,3612.9835000000003,189.97,
Glasgow City,1352.7402,375.68,
Glasgow City,1941.7195,461.49,
Perth and Kinross,1107.3035599999998,283.67,
Fife,3682.1575000000003,390.83,
Shetland Islands,2581.2955,39.65,
Glasgow City,2133.1135000000004,375.68,
Shetland Islands,3871.9135000000006,37.88,
Argyll and Bute,3905.6815000000006,170.54,
Glasgow City,1231.76876,398.5,
Inverclyde,2544.1255,196.27,
Highland,8751.3895,392.71,
South Ayrshire,6216.521500000001,186.65,
North Lanarkshire,2466.5095,497.72,
Highland,3318.8994999999995,401.29,
Na h-Eileanan Siar,6409.8055,55.69,
Argyll and Bute,3980.7775,170.54,
Fife,4532.9095,364.35,
Perth and Kinross,1979.8975,333.59,
Highland,6443.0695000000005,428.59,
Aberdeen City,2419.3855000000003,362.43,
East Lothian,2170.5355,178.71,
South Lanarkshire,8751.3895,472.27,
Orkney Islands,4796.2495,43.74,
Shetland Islands,6648.1975,35.94,
Argyll and Bute,2860.0074999999997,183.25,
Scottish Borders,8751.3895,295.24,
Aberdeenshire,6033.065500000001,457.55,
Shetland Islands,4575.95216,39.37,
West Dunbartonshire,2458.8235000000004,186.47,
South Lanarkshire,1941.7195,390.8,
Highland,3031.8715,506.24,
East Lothian,2447.1055,207.83,
Inverclyde,4719.6415,163.99,
Shetland Islands,7176.389499999999,36.07,
Orkney Islands,2193.0895,48.25,
Glasgow City,1941.7195,439.64,
East Ayrshire,4532.2795,181.46,
Highland,2935.3555000000006,381.54,
Aberdeen City,1229.2576199999999,419.71,
Aberdeenshire,6476.5855,386.89,
Argyll and Bute,1950.2875000000001,197.22,
Aberdeenshire,8751.3895,454.17,
Orkney Islands,8359.781500000001,47.24,
Inverclyde,6254.5735,175.14,
Angus,6879.9115,270.6,
Na h-Eileanan Siar,8751.3895,46.4,
Perth and Kinross,8751.3895,308.1,
Na h-Eileanan Siar,5303.651500000001,43.9,
Dumfries and Galloway,2492.7174999999997,243.2,
Highland,6856.0975,418.27,
Aberdeen City,2561.8914999999997,362.43,
Orkney Islands,2870.8435,47.06,
Shetland Islands,4913.9335,38.67,
"Edinburgh, City of",3273.2875000000004,452.69,
Falkirk,1009.3690999999999,300.94,
Midlothian,4464.1135,132.83,
Scottish Borders,8751.3895,295.24,
Na h-Eileanan Siar,3042.3295,52.64,
Highland,8751.3895,428.59,
Shetland Islands,6910.002200000001,38.02,
Scottish Borders,2977.1875,281.8,
Na h-Eileanan Siar,5524.529500000001,46.1,
Highland,4533.7915,365.1,
Dundee City,5379.1255,235.76,
Glasgow City,1941.7195,398.5,
Orkney Islands,2143.1935000000003,49.45,
Fife,1941.7195,517.56,
Angus,4339.1215,244.38,
Aberdeen City,1009.3690999999999,419.71,
Angus,4047.5575,326.31,
Orkney Islands,4901.5855,47.24,
Orkney Islands,5998.6675000000005,42.41,
Aberdeenshire,5408.231500000001,465.63,
East Ayrshire,1941.7195,205.64,
East Renfrewshire,1009.3690999999999,251.28,
Stirling,2225.5975,200.12,
Highland,4172.8015000000005,392.71,
Scottish Borders,8751.3895,295.24,
Glasgow City,1941.7195,503.44,
Clackmannanshire,1941.7195,106.73,
North Ayrshire,8751.3895,273.15,
South Ayrshire,5102.4295,208.07,
Highland,3715.6735,392.71,
Glasgow City,3885.0175,375.68,
Aberdeenshire,5847.845500000001,451.07,
Highland,2972.6515,425.67,
Perth and Kinross,4013.5375000000004,247.01,
Highland,4267.0495,343.61,
Shetland Islands,3826.1755000000003,35.94,
Angus,5371.1875,224.84,
Orkney Islands,5122.4635,42.53,
South Lanarkshire,4260.3715,392.24,
Scottish Borders,4425.3055,315.53,
Argyll and Bute,5783.7115,155.16,
Glasgow City,2656.7695000000003,398.5,
Shetland Islands,3363.8815000000004,39.8,
Aberdeenshire,2244.7495,455.67,
Shetland Islands,3226.6675000000005,38.55,
North Ayrshire,1941.7195,261.69,
Orkney Islands,3961.3735000000006,49.45,
Dumfries and Galloway,3902.1535000000003,259.74,
Angus,8138.147500000001,245.28,
Na h-Eileanan Siar,7815.8395,47.89,
Shetland Islands,2720.11052,38.31,
Glasgow City,1953.6895000000002,375.68,
Dumfries and Galloway,2976.1795,243.2,
Angus,8751.3895,263.94,
Orkney Islands,5452.9615,43.9,
Highland,7675.3495,326.3,
Argyll and Bute,3189.7495,180.9,
Dumfries and Galloway,5239.3915,247.58,
Shetland Islands,8350.4575,38.31,
Angus,7978.0015,237.46,
Argyll and Bute,7795.1755,163.4,
Argyll and Bute,5664.137500000001,164.0,
Orkney Islands,2395.0675,60.04,
Orkney Islands,4178.7235,41.38,
Moray,4926.5335000000005,255.83,
Angus,2122.9075000000003,285.87,
Perth and Kinross,3999.6775,285.26,
Na h-Eileanan Siar,5813.321500000001,46.4,
East Renfrewshire,2071.1215,230.34,
Glasgow City,1009.3690999999999,375.68,
Aberdeen City,1941.7195,505.14,
Aberdeenshire,8751.3895,454.17,
Shetland Islands,6910.002200000001,40.91,
Highland,8751.3895,428.59,
"Edinburgh, City of",2550.9295,385.64,
Scottish Borders,4765.253500000001,302.69,
West Dunbartonshire,5079.4975,175.48,
Shetland Islands,2644.12124,41.95,
Orkney Islands,4285.8235,40.09,
Moray,2300.5675,268.66,
Stirling,5789.8855,165.48,
Falkirk,4928.6755,295.05,
Falkirk,3194.2855,370.82,
South Lanarkshire,4488.5575,402.87,
Stirling,8751.3895,165.48,
Orkney Islands,4594.1455000000005,47.24,
Shetland Islands,8636.603500000001,38.82,
Scottish Borders,6100.7275,275.17,
West Dunbartonshire,2019.2095000000002,191.64,
Na h-Eileanan Siar,8391.4075,46.4,
Orkney Islands,4506.4495,47.24,
Inverclyde,1941.7195,216.53,
Na h-Eileanan Siar,5925.4615,47.89,
Highland,8751.3895,428.59,
Stirling,2067.5935,175.33,
Midlothian,4023.9955,147.53,
South Lanarkshire,3202.2235,420.42,
Shetland Islands,2239.2055,39.87,
Aberdeenshire,6848.7895,443.57,
Dundee City,2023.9975000000002,277.46,
Dumfries and Galloway,1993.2535,233.0,
Highland,4719.1375,363.75,
Na h-Eileanan Siar,5514.071500000001,46.4,
Glasgow City,1941.7195,474.61,
Dumfries and Galloway,1941.7195,291.07,
Na h-Eileanan Siar,3156.2335000000003,43.9,
Moray,1011.3343399999999,229.75,
Orkney Islands,8751.3895,42.53,
Fife,3613.2355,427.96,
Orkney Islands,5639.1895,43.46,
"Edinburgh, City of",2130.0895,452.69,
Fife,2458.9494999999997,430.04,
Scottish Borders,5726.7595,315.31,
Argyll and Bute,2862.0235000000002,154.59,
Shetland Islands,6739.295500000001,38.82,
Argyll and Bute,6945.557500000001,155.16,
Dumfries and Galloway,2719.7695000000003,321.12,
Na h-Eileanan Siar,4567.0555,47.89,
Angus,8751.3895,263.94,
East Renfrewshire,2412.4555,217.52,
Shetland Islands,4853.2015,33.07,
Stirling,3948.0175,157.73,
Perth and Kinross,6616.9495,275.35,
Perth and Kinross,8751.3895,308.1,
Shetland Islands,6279.26934,38.02,
Moray,8751.3895,189.97,
Orkney Islands,8751.3895,41.38,
Perth and Kinross,2103.3775,333.0,
Stirling,2578.7755,158.41,
Orkney Islands,3061.9855000000007,40.09,
Dumfries and Galloway,3760.151500000001,247.58,
Orkney Islands,7006.9195,47.24,
Aberdeenshire,8751.3895,506.3,
Na h-Eileanan Siar,6661.931500000001,43.9,
Midlothian,2462.0995000000003,152.11,
Dumfries and Galloway,2343.5335,258.72,
Glasgow City,1941.7195,461.49,
East Ayrshire,8751.3895,195.26,
Inverclyde,3022.9255000000003,163.99,
Glasgow City,1941.7195,541.74,
Shetland Islands,6223.325500000001,38.82,
Na h-Eileanan Siar,3273.9175000000005,43.9,
Aberdeenshire,8751.3895,454.17,
North Ayrshire,8751.3895,314.35,
Orkney Islands,4348.5715,43.74,
Highland,4926.9115,355.68,
Perth and Kinross,4784.405500000001,286.32,
Scottish Borders,7918.529500000001,315.53,
Fife,3401.0515000000005,365.41,
Dumfries and Galloway,4648.1995,270.09,
"Edinburgh, City of",1941.7195,385.64,
Moray,2201.17798,229.08,
Scottish Borders,7322.5495,353.05,
Na h-Eileanan Siar,4524.0895,51.53,
Shetland Islands,8751.3895,38.82,
Shetland Islands,7635.659500000001,34.01,
Orkney Islands,5300.2495,47.24,
Glasgow City,1941.7195,398.5,
Na h-Eileanan Siar,5376.605500000001,46.23,
Aberdeenshire,8615.3095,454.17,
"Edinburgh, City of",2011.5235,452.69,
Orkney Islands,1941.7195,48.43,
Orkney Islands,4833.797500000001,40.24,
Stirling,5867.2495,184.47,
Highland,5472.6175,427.01,
Shetland Islands,5679.887500000001,36.07,
Highland,3795.1795,363.75,
Dumfries and Galloway,7529.315500000001,259.74,
Na h-Eileanan Siar,5308.4395,46.4,
Aberdeenshire,6327.4015,465.63,
Shetland Islands,4085.231500000001,40.63,
Argyll and Bute,2999.7415,179.76,
Shetland Islands,3464.6815000000006,39.8,
Highland,7290.293500000001,383.04,
Glasgow City,1941.7195,428.81,
Aberdeen City,2887.8535,492.7,
Orkney Islands,4443.9535000000005,44.66,
"Edinburgh, City of",1941.7195,385.64,
"Edinburgh, City of",2073.2635,333.0,
South Ayrshire,8751.3895,186.65,
Shetland Islands,7798.955500000001,33.07,
Dumfries and Galloway,8330.801500000001,259.74,
Shetland Islands,4133.2375,38.82,
Orkney Islands,8386.9975,47.24,
Moray,1378.17914,270.17,
Argyll and Bute,7935.5395,173.86,
Na h-Eileanan Siar,3411.7615000000005,52.83,
Clackmannanshire,8505.3115,101.34,
Na h-Eileanan Siar,4042.2655000000004,50.85,
Shetland Islands,7197.431500000001,36.07,
Dumfries and Galloway,6187.4155,290.63,
Dumfries and Galloway,4653.1135,240.49,
Perth and Kinross,2853.4555,283.12,
Argyll and Bute,3506.7655000000004,168.65,
West Lothian,2809.7335000000003,304.17,
Argyll and Bute,2691.6715000000004,186.74,
Na h-Eileanan Siar,5336.663500000001,47.89,
Na h-Eileanan Siar,2533.1634999999997,43.73,
Dundee City,1941.7195,325.71,
Midlothian,4686.3775000000005,137.5,
Aberdeenshire,3978.7615000000005,425.24,
Shetland Islands,5877.7075,39.8,
Dumfries and Galloway,3144.6414999999997,220.45,
Na h-Eileanan Siar,2191.1994999999997,55.48,
South Ayrshire,2821.3255,183.09,
Perth and Kinross,1544.897,244.96,
Shetland Islands,2544.4399000000003,40.91,
Renfrewshire,3400.0435000000007,405.59,
Scottish Borders,5653.0495,294.15,
Aberdeenshire,1942.3495,467.89,
Na h-Eileanan Siar,2467.1395,47.71,
Dumfries and Galloway,3077.6094999999996,264.48,
Dumfries and Galloway,8422.0255,259.74,
Falkirk,3994.2595,324.87,
Scottish Borders,7395.3775000000005,295.24,
Shetland Islands,3681.4015,34.85,
Glasgow City,1941.7195,461.49,
Na h-Eileanan Siar,8751.3895,45.14,
Shetland Islands,4067.8435,39.8,
East Lothian,7667.7895,174.49,
Glasgow City,1941.7195,365.29,
Argyll and Bute,4402.373500000001,159.58,
Dumfries and Galloway,5750.321500000001,277.59,
Argyll and Bute,6081.1975,155.16,
Dumfries and Galloway,3090.5875000000005,277.59,
South Ayrshire,2929.8115,203.35,
Argyll and Bute,2214.2574999999997,202.83,
Na h-Eileanan Siar,7311.8395,43.9,
Argyll and Bute,3686.6935000000003,156.54,
Stirling,1941.7195,134.94,
Na h-Eileanan Siar,8751.3895,47.89,
Na h-Eileanan Siar,5167.445500000001,43.9,
Argyll and Bute,4454.1595,158.99,
"Edinburgh, City of",2327.2795,385.64,
Midlothian,2733.75802,129.63,
Highland,8751.3895,385.89,
Na h-Eileanan Siar,8461.4635,47.89,
Aberdeen City,1941.7195,419.71,
Highland,8746.0975,398.29,
North Ayrshire,5942.8495,324.45,
Shetland Islands,4769.1595,35.71,
Dumfries and Galloway,5136.1975,259.74,
Dumfries and Galloway,5847.2155,297.97,
Glasgow City,2905.6195,474.61,
Glasgow City,2557.6075,409.01,
Orkney Islands,3248.7174999999997,43.74,
Na h-Eileanan Siar,5962.5055,43.9,
Argyll and Bute,5924.201500000001,158.99,
Perth and Kinross,3363.1255,257.81,
Aberdeenshire,3422.4715000000006,475.81,
Aberdeenshire,8751.3895,508.18,
Perth and Kinross,3292.1875,276.78,
Shetland Islands,4747.361500000001,37.88,
Orkney Islands,6785.4115,43.9,
Glasgow City,1941.7195,461.49,
Glasgow City,6275.3635,428.81,
West Lothian,2347.1875,357.06,
Argyll and Bute,3667.5415000000003,190.68,
Stirling,2912.9275,170.48,
Dumfries and Galloway,5241.281500000001,272.12,
East Renfrewshire,3367.5355,207.61,
Moray,5015.7415,222.13,
Glasgow City,2440.4275,398.5,
Shetland Islands,7187.603500000001,43.22,
Aberdeen City,1841.2115199999998,371.98,
Scottish Borders,6936.6115,289.41,
North Ayrshire,3079.4995,289.74,
Inverclyde,2074.5235000000002,155.36,
Perth and Kinross,6342.3955000000005,308.1,
Aberdeen City,1941.7195,362.43,
Shetland Islands,3758.0095,38.02,
Shetland Islands,4799.9035,33.07,
Angus,8751.3895,270.6,
Clackmannanshire,2179.7335000000003,106.73,
Highland,4848.7915,392.71,
Dumfries and Galloway,4790.075500000001,246.66,
Falkirk,2945.0575,287.1,
Aberdeenshire,2889.6175000000003,413.48,
Orkney Islands,2759.8375000000005,44.16,
Shetland Islands,4317.7015,33.27,
Dundee City,1009.3690999999999,277.46,
Angus,3435.7015,262.9,
Shetland Islands,2965.0915000000005,33.07,
Argyll and Bute,5471.231500000001,170.54,
Scottish Borders,3833.4835000000003,277.24,
Moray,4724.4295,221.49,
Stirling,4154.6575,153.78,
Glasgow City,2485.5355,461.49,
Highland,5088.695500000001,394.31,
Argyll and Bute,1009.3690999999999,182.95,
Na h-Eileanan Siar,5596.2235,45.14,
Perth and Kinross,3195.7975000000006,294.28,
Aberdeenshire,8751.3895,386.89,
Moray,4022.8615,222.19,
Scottish Borders,4055.3695,302.69,
South Lanarkshire,2502.0415000000003,400.66,
Shetland Islands,8751.3895,38.82,
Fife,7787.615500000001,417.42,
Orkney Islands,2258.8615,40.48,
Stirling,1941.7195,185.98,
Na h-Eileanan Siar,3680.0155000000004,52.83,
Aberdeenshire,8751.3895,472.26,
Angus,4334.4595,245.99,
Highland,4753.6615,334.34,
Shetland Islands,6857.2315,35.94,
East Lothian,5886.275500000001,191.06,
"Edinburgh, City of",2914.3135,341.78,
Stirling,8194.9735,165.48,
North Ayrshire,7054.295500000001,318.72,
Aberdeenshire,1009.3690999999999,404.03,
Fife,8751.3895,417.42,
Argyll and Bute,3654.4375,158.99,
Dundee City,3777.4135000000006,245.91,
Aberdeen City,3475.5175,341.67,
Dundee City,2591.3755,250.09,
"Edinburgh, City of",1941.7195,351.5,
Argyll and Bute,5157.4915,194.66,
Dumfries and Galloway,2400.9895,272.12,
Aberdeenshire,6690.2815,399.05,
Argyll and Bute,3722.8554999999997,163.4,
West Lothian,5646.4975,356.03,
Orkney Islands,5537.3815,49.6,
Highland,5249.093500000001,419.82,
Aberdeen City,1009.3690999999999,332.23,
Perth and Kinross,8751.3895,234.56,
Argyll and Bute,2690.6634999999997,196.11,
West Dunbartonshire,1056.6440400000001,211.6,
South Ayrshire,7108.727500000001,238.38,
Na h-Eileanan Siar,6297.7915,51.53,
Angus,7051.7755,263.94,
Shetland Islands,2559.8755,46.81,
Argyll and Bute,6471.923500000001,182.15,
Falkirk,2147.8555,344.61,
Argyll and Bute,1941.7195,167.71,
Shetland Islands,7944.611500000001,36.07,
Na h-Eileanan Siar,2342.0215,51.18,
Orkney Islands,7208.2675,47.24,
South Lanarkshire,2134.7515000000003,485.13,
North Ayrshire,3138.4674999999997,330.6,
Stirling,8751.3895,140.96,
Stirling,5189.495500000001,176.85,
West Dunbartonshire,2608.7635,229.06,
Aberdeenshire,6824.5975,432.9,
Falkirk,2235.9295,370.82,
Shetland Islands,8751.3895,38.82,
Aberdeen City,2350.9675,341.67,
Orkney Islands,1941.7195,51.76,
Shetland Islands,7407.0955,34.01,
Glasgow City,1941.7195,461.49,
Argyll and Bute,6787.553500000001,168.2,
Dumfries and Galloway,6995.8315,260.5,
Shetland Islands,3137.8375000000005,35.94,
Highland,8751.3895,382.74,
Aberdeenshire,3125.4895000000006,485.38,
West Lothian,4599.311500000001,291.63,
Orkney Islands,3971.3275000000003,48.43,
Glasgow City,1941.7195,555.41,
Shetland Islands,3182.3155000000006,39.8,
"Edinburgh, City of",1941.7195,385.64,
Orkney Islands,8751.3895,47.24,
Aberdeenshire,4003.9615000000003,385.46,
North Lanarkshire,2005.2235000000003,395.11,
Na h-Eileanan Siar,4738.793500000001,47.89,
Clackmannanshire,2093.1715000000004,104.41,
Fife,5543.9335,387.92,
South Lanarkshire,2170.4094999999998,395.2,
