RegName,energy_cost,weight,aagph1819
Argyll and Bute,1326.028,177.76,
Shetland Islands,2400.0268,38.82,
Aberdeenshire,4762.510000000001,454.17,
Fife,2485.4211999999998,399.59,
Moray,4036.5862,223.01,
Na h-Eileanan Siar,4476.0532,43.9,
"Edinburgh, City of",903.6970000000001,464.12,
Na h-Eileanan Siar,2317.2742000000003,47.89,
South Lanarkshire,1294.6120000000003,420.42,
East Lothian,2214.1726,207.83,
Dundee City,903.6970000000001,302.69,
Na h-Eileanan Siar,4132.5478,48.9,
Highland,2895.8998,365.1,
Scottish Borders,4073.0002,251.5,
Perth and Kinross,4368.239200000001,234.56,
Orkney Islands,2639.431,46.27,
South Ayrshire,1092.7642,239.44,
Aberdeenshire,3887.7886,465.63,
Aberdeen City,903.6970000000001,457.87,
East Lothian,1343.2354000000003,209.78,
Highland,4137.902800000001,398.29,
Na h-Eileanan Siar,903.6970000000001,55.79,
Orkney Islands,2875.3366,47.24,
Na h-Eileanan Siar,903.6970000000001,55.48,
Scottish Borders,1075.04712,268.79,
Aberdeenshire,1339.5226000000002,465.63,
South Lanarkshire,2518.3366,429.78,
Argyll and Bute,2192.467,180.9,
Aberdeen City,1816.0462,492.7,
Orkney Islands,2751.529,43.0,
Argyll and Bute,2839.7794,186.74,
Angus,4153.111000000001,270.6,
Na h-Eileanan Siar,2427.8728,45.14,
Dumfries and Galloway,3542.4268,233.3,
Na h-Eileanan Siar,1884.376,52.83,
Shetland Islands,1991.9758000000002,36.7,
Na h-Eileanan Siar,1142.8156000000001,47.71,
Falkirk,1963.9870000000003,287.1,
"Edinburgh, City of",932.8281999999999,385.64,
Moray,4316.1886,189.97,
Shetland Islands,3475.0252000000005,33.07,
Na h-Eileanan Siar,2559.9628,47.89,
Scottish Borders,1112.3278,365.0,
Orkney Islands,1896.871,50.48,
Aberdeenshire,903.6970000000001,522.01,
Orkney Islands,3867.7252,47.24,
Highland,4762.510000000001,326.3,
Shetland Islands,1287.91032,34.72,
Glasgow City,958.2466000000002,461.49,
Shetland Islands,2015.0380000000002,33.88,
Highland,4228.580800000001,335.31,
Na h-Eileanan Siar,2011.0396,51.53,
Na h-Eileanan Siar,3462.1018000000004,46.4,
Orkney Islands,1500.6724000000002,43.74,
Argyll and Bute,2334.6958,174.79,
Shetland Islands,2880.7630000000004,36.07,
Na h-Eileanan Siar,4762.510000000001,46.4,
Aberdeenshire,1766.7088000000003,420.51,
Na h-Eileanan Siar,3806.4640000000004,46.4,
Fife,587.51416,371.34,
Highland,3087.466,427.01,
Na h-Eileanan Siar,1537.2292,51.18,
Renfrewshire,1080.5548000000001,394.37,
Orkney Islands,2646.214,46.1,
Shetland Islands,2914.0354,35.94,
Inverclyde,1427.2018,179.91,
Dumfries and Galloway,4762.510000000001,289.56,
Moray,4762.510000000001,223.01,
Shetland Islands,3405.1960000000004,38.82,
East Dunbartonshire,903.6970000000001,199.24,
Dumfries and Galloway,2305.279,240.49,
Angus,1819.3306000000002,250.55,
Shetland Islands,1489.7482000000002,35.94,
Na h-Eileanan Siar,3606.1156000000005,43.9,
Shetland Islands,3391.2729999999997,39.8,
Moray,4762.510000000001,200.05,
Dumfries and Galloway,1776.9904000000001,304.25,
Falkirk,1641.9730000000002,275.06,
Aberdeenshire,3163.507,477.39,
Orkney Islands,2638.2886000000003,40.24,
Na h-Eileanan Siar,1200.6496000000002,55.48,
Argyll and Bute,2432.7994,158.99,
Highland,4762.510000000001,398.29,
South Ayrshire,4762.510000000001,213.04,
Orkney Islands,2027.6758000000002,42.53,
Stirling,2705.476,155.39,
East Lothian,2946.9508,173.18,
Perth and Kinross,1400.998,294.08,
Aberdeen City,903.6970000000001,332.23,
Shetland Islands,4762.510000000001,36.84,
Na h-Eileanan Siar,3784.9726,52.83,
Na h-Eileanan Siar,3028.7751999999996,47.58,
Na h-Eileanan Siar,903.6970000000001,53.15,
Na h-Eileanan Siar,1816.1176000000003,53.94,
Highland,1796.3398000000002,448.67,
Dundee City,932.614,285.35,
Argyll and Bute,1061.3482,187.11,
Shetland Islands,2697.5506,40.76,
East Renfrewshire,1091.6218000000001,182.32,
Midlothian,4069.7158000000004,148.08,
Scottish Borders,1473.6832000000002,251.5,
Orkney Islands,4762.510000000001,47.24,
Argyll and Bute,1446.7654000000002,154.59,
West Lothian,1707.304,331.83,
Na h-Eileanan Siar,4762.510000000001,51.53,
Dundee City,1845.3916000000002,252.9,
Orkney Islands,3085.4668,40.24,
Shetland Islands,2406.0244,32.94,
Shetland Islands,1704.448,39.8,
Midlothian,2253.4426000000003,129.63,
Moray,1488.1774000000003,189.97,
Aberdeen City,2338.9798,366.53,
Highland,915.0496,463.23,
Angus,1084.4104000000002,285.87,
Moray,2257.2982,189.97,
East Dunbartonshire,914.6926000000001,186.24,
Aberdeenshire,4762.510000000001,397.89,
Shetland Islands,2631.4342,33.88,
Highland,1107.6154000000001,440.26,
Scottish Borders,1877.9500000000003,281.41,
Moray,3102.3172,194.66,
Scottish Borders,2446.0084,257.7,
Highland,2430.8716,365.1,
East Lothian,2503.9851999999996,173.18,
Shetland Islands,4048.2958000000003,35.71,
"Edinburgh, City of",830.4596799999999,420.69,
South Lanarkshire,1521.2356000000002,419.2,
Shetland Islands,4762.510000000001,38.82,
Shetland Islands,2419.519,33.07,
Orkney Islands,903.6970000000001,60.04,
Na h-Eileanan Siar,2682.1996,46.4,
Na h-Eileanan Siar,4762.510000000001,47.89,
Dundee City,2281.0744,268.26,
South Ayrshire,903.6970000000001,178.67,
Na h-Eileanan Siar,4249.501,47.89,
Highland,4345.8910000000005,365.1,
Glasgow City,1426.9876000000002,398.5,
Orkney Islands,1630.9060000000002,46.1,
South Lanarkshire,3123.3802,422.08,
Dumfries and Galloway,995.9458,211.81,
Falkirk,2584.453,285.78,
Orkney Islands,3612.4702,42.41,
Moray,4762.510000000001,249.53,
Na h-Eileanan Siar,3515.9374000000003,43.9,
Clackmannanshire,3402.5542,103.52,
Glasgow City,542.1268,461.49,
North Lanarkshire,903.6970000000001,395.11,
Na h-Eileanan Siar,1748.2162000000003,53.94,
Shetland Islands,2143.3438,35.94,
Orkney Islands,2419.3048,43.74,
Na h-Eileanan Siar,2056.4500000000003,52.83,
Dumfries and Galloway,1378.7212000000002,220.45,
Shetland Islands,2106.43,39.8,
Orkney Islands,4762.510000000001,47.24,
Midlothian,3533.9302000000002,129.63,
Highland,1903.4398000000003,439.41,
Shetland Islands,3452.2486000000004,34.01,
Inverclyde,542.1268,179.91,
North Lanarkshire,545.58656,457.57,
Moray,928.8298,221.49,
"Edinburgh, City of",903.6970000000001,452.69,
Highland,1942.4242000000002,401.29,
Perth and Kinross,3351.9316,282.3,
Shetland Islands,1222.2838,34.85,
Orkney Islands,4044.4401999999995,40.24,
Na h-Eileanan Siar,3742.3468,43.9,
Orkney Islands,3760.2682,41.38,
Shetland Islands,1738.8628,39.65,
Shetland Islands,3373.9228,35.71,
Shetland Islands,2043.0268000000003,38.55,
Perth and Kinross,1804.2652,236.64,
Na h-Eileanan Siar,2079.0838,50.29,
Na h-Eileanan Siar,2002.9000000000003,53.94,
Inverclyde,780.96752,196.27,
Scottish Borders,3594.9772,295.24,
Dumfries and Galloway,2350.6894,221.27,
Orkney Islands,2136.9177999999997,48.43,
Angus,1537.1578000000002,221.36,
Perth and Kinross,4762.510000000001,282.3,
East Renfrewshire,1070.6302,230.34,
South Ayrshire,2226.1677999999997,181.48,
Orkney Islands,4394.871400000001,47.24,
East Ayrshire,3831.7396000000003,195.26,
Moray,1706.2330000000004,256.32,
Midlothian,4762.510000000001,151.81,
Orkney Islands,4204.019200000001,47.24,
Argyll and Bute,925.6168,197.22,
"Edinburgh, City of",2746.8880000000004,407.6,
Highland,3967.3996,458.04,
Shetland Islands,4653.9106,36.07,
Shetland Islands,3329.2978,33.07,
Aberdeenshire,3829.5976000000005,386.89,
Orkney Islands,1224.2830000000001,43.46,
Shetland Islands,2440.582,33.07,
South Ayrshire,2000.3296000000003,185.96,
"Edinburgh, City of",903.6970000000001,385.64,
Dumfries and Galloway,2930.9572000000003,259.74,
Argyll and Bute,1491.6760000000002,177.76,
Dumfries and Galloway,2233.1650000000004,249.34,
East Ayrshire,1125.394,178.29,
Shetland Islands,2264.0812,32.94,
Angus,1774.2058,252.66,
Na h-Eileanan Siar,1723.4404000000002,48.25,
East Dunbartonshire,1727.5102000000002,235.29,
North Lanarkshire,903.6970000000001,395.11,
Perth and Kinross,3421.618,234.56,
Shetland Islands,1889.5882000000004,39.8,
Highland,2014.7524,349.74,
Orkney Islands,2679.6292,48.43,
Orkney Islands,2860.3425999999995,40.24,
Perth and Kinross,2753.6710000000003,234.56,
Highland,2194.4662000000003,401.29,
Orkney Islands,1884.5902000000003,47.24,
Highland,4098.9184000000005,398.29,
Clackmannanshire,2207.3182,86.58,
Dumfries and Galloway,3992.2468000000003,259.74,
Moray,4762.510000000001,194.66,
Argyll and Bute,903.6970000000001,132.75,
Perth and Kinross,1255.4134000000001,309.46,
"Edinburgh, City of",903.6970000000001,452.69,
North Lanarkshire,1152.8116,395.11,
Shetland Islands,2551.1092000000003,33.07,
Moray,4762.510000000001,223.01,
North Lanarkshire,3051.052,455.35,
Na h-Eileanan Siar,4762.510000000001,51.53,
Stirling,2659.78,169.65,
Perth and Kinross,1630.7632,294.28,
Na h-Eileanan Siar,3957.5463999999997,47.89,
