RegName,energy_cost,weight,aagph1819
Aberdeen City,2034.198,346.78,
Na h-Eileanan Siar,7955.946,46.4,
Argyll and Bute,1527.426,225.19,
Moray,4304.97,238.34,
Na h-Eileanan Siar,8078.544,43.9,
Argyll and Bute,1542.1680000000001,186.74,
Highland,6043.014,428.59,
Highland,3923.064,458.04,
Aberdeen City,3784.0860000000002,492.7,
Orkney Islands,2769.534,47.24,
Perth and Kinross,5588.91,275.35,
Stirling,1622.304,200.12,
Argyll and Bute,2598.93,180.9,
"Edinburgh, City of",1387.818,396.6,
Moray,2487.924,194.66,
Argyll and Bute,1794.9240000000002,170.54,
South Ayrshire,2858.364,183.09,
Na h-Eileanan Siar,6500.0160000000005,47.89,
Na h-Eileanan Siar,8197.488,47.58,
Shetland Islands,6569.694,38.82,
Dundee City,1538.892,277.46,
Shetland Islands,5517.342000000001,38.82,
Scottish Borders,1821.258,250.57,
Perth and Kinross,4405.2660000000005,275.35,
Glasgow City,1564.47,461.49,
Moray,3059.082,189.97,
Glasgow City,1352.7402,375.68,
Glasgow City,1387.818,461.49,
Perth and Kinross,1107.3035599999998,283.67,
Fife,3128.256,390.83,
Shetland Islands,2027.3940000000002,39.65,
Glasgow City,1579.2120000000002,375.68,
Shetland Islands,3318.012,37.88,
Argyll and Bute,3351.78,170.54,
Glasgow City,1231.76876,398.5,
Inverclyde,1990.2240000000004,196.27,
Highland,8197.488,392.71,
South Ayrshire,5662.620000000001,186.65,
North Lanarkshire,1912.6080000000002,497.72,
Highland,2764.9979999999996,401.29,
Na h-Eileanan Siar,5855.904,55.69,
Argyll and Bute,3426.876,170.54,
Fife,3979.0079999999994,364.35,
Perth and Kinross,1425.996,333.59,
Highland,5889.168000000001,428.59,
Aberdeen City,1865.4840000000002,362.43,
East Lothian,1616.6340000000002,178.71,
South Lanarkshire,8197.488,472.27,
Orkney Islands,4242.348,43.74,
Shetland Islands,6094.296,35.94,
Argyll and Bute,2306.1059999999998,183.25,
Scottish Borders,8197.488,295.24,
Aberdeenshire,5479.164000000001,457.55,
Shetland Islands,4575.95216,39.37,
West Dunbartonshire,1904.9220000000003,186.47,
