RegName,energy_cost,weight,aagph1819
Na h-Eileanan Siar,1867.0634939781921,53.94,
Shetland Islands,2227.972028294699,35.94,
Orkney Islands,2489.104832632055,43.74,
Na h-Eileanan Siar,2175.297293978192,52.83,
Dumfries and Galloway,1451.9155044799527,220.45,
Shetland Islands,2191.058228294699,39.8,
Orkney Islands,4832.3100326320555,47.24,
Midlothian,3601.9962000000005,129.63,
Highland,1981.1482842547948,439.41,
Shetland Islands,3536.8768282946994,34.01,
Inverclyde,542.1268,179.91,
North Lanarkshire,545.58656,457.57,
Moray,1010.254857275323,221.49,
"Edinburgh, City of",973.5702016952607,452.69,
Highland,2020.1326842547946,401.29,
Perth and Kinross,3422.736367851675,282.3,
Shetland Islands,1306.9120282946988,34.85,
Orkney Islands,4114.240232632054,40.24,
Na h-Eileanan Siar,3861.194093978192,43.9,
Orkney Islands,3830.0682326320552,41.38,
Shetland Islands,1823.491028294699,39.65,
Shetland Islands,3458.551028294699,35.71,
Shetland Islands,2127.655028294699,38.55,
Perth and Kinross,1875.0699678516746,236.64,
Na h-Eileanan Siar,2197.931093978192,50.29,
Na h-Eileanan Siar,2121.7472939781924,53.94,
Inverclyde,780.96752,196.27,
Scottish Borders,3669.9007838481252,295.24,
Dumfries and Galloway,2423.883704479953,221.27,
Orkney Islands,2206.717832632055,48.43,
Angus,1607.8365476129197,221.36,
Perth and Kinross,4833.314767851675,282.3,
East Renfrewshire,1138.6961999999999,230.34,
South Ayrshire,2297.8977780828927,181.48,
Orkney Islands,4464.671432632055,47.24,
East Ayrshire,3899.8056000000006,195.26,
Moray,1787.6580572753235,256.32,
Midlothian,4830.576000000001,151.81,
Orkney Islands,4273.819232632055,47.24,
Argyll and Bute,1002.0596895818531,197.22,
"Edinburgh, City of",2816.761201695261,407.6,
Highland,4045.108084254795,458.04,
Shetland Islands,4738.538828294699,36.07,
Shetland Islands,3413.926028294699,33.07,
Aberdeenshire,3926.416483699015,386.89,
Orkney Islands,1294.083032632055,43.46,
Shetland Islands,2525.210228294699,33.07,
South Ayrshire,2072.059578082893,185.96,
"Edinburgh, City of",973.5702016952607,385.64,
Dumfries and Galloway,3004.151504479953,259.74,
Argyll and Bute,1568.1188895818534,177.76,
Dumfries and Galloway,2306.3593044799527,249.34,
East Ayrshire,1193.46,178.29,
Shetland Islands,2348.709428294699,32.94,
Angus,1844.8845476129195,252.66,
Na h-Eileanan Siar,1842.2876939781922,48.25,
East Dunbartonshire,1795.5762,235.29,
North Lanarkshire,971.763,395.11,
Perth and Kinross,3492.422767851675,234.56,
Shetland Islands,1974.2164282946992,39.8,
Highland,2092.4608842547946,349.74,
Orkney Islands,2749.429232632055,48.43,
Orkney Islands,2930.1426326320548,40.24,
Perth and Kinross,2824.4757678516753,234.56,
Highland,2272.1746842547946,401.29,
Orkney Islands,1954.3902326320551,47.24,
Highland,4176.626884254795,398.29,
Clackmannanshire,2275.3842000000004,86.58,
Dumfries and Galloway,4065.441104479953,259.74,
Moray,4843.935057275324,194.66,
Argyll and Bute,980.1398895818531,132.75,
Perth and Kinross,1326.2181678516747,309.46,
"Edinburgh, City of",973.5702016952607,452.69,
North Lanarkshire,1220.8775999999998,395.11,
Shetland Islands,2635.7374282946994,33.07,
Moray,4843.935057275324,223.01,
North Lanarkshire,3119.1180000000004,455.35,
Na h-Eileanan Siar,4881.357293978193,51.53,
Stirling,2728.7474029284645,169.65,
Perth and Kinross,1701.5679678516747,294.28,
Na h-Eileanan Siar,4076.393693978192,47.89,
East Dunbartonshire,971.763,215.68,
Glasgow City,1972.5768000000003,386.1,
Orkney Islands,4832.3100326320555,43.9,
Angus,2278.13974761292,236.77,
Orkney Islands,4832.3100326320555,47.24,
Highland,2725.5646842547944,365.1,
Aberdeenshire,4859.328883699015,454.17,
Orkney Islands,1184.3412326320547,41.38,
Shetland Islands,1680.976628294699,40.63,
Moray,2151.3696572753233,189.97,
Renfrewshire,971.763,599.63,
Perth and Kinross,4833.314767851675,315.87,
Argyll and Bute,2421.206089581853,180.9,
Aberdeenshire,1719.870883699014,519.08,
Shetland Islands,1881.5392282946991,37.88,
Dundee City,971.763,277.46,
Aberdeen City,542.1268,362.43,
Aberdeenshire,1673.675083699014,485.38,
Dumfries and Galloway,3346.514504479953,257.97,
Glasgow City,1002.39216,367.06,
Moray,4843.935057275324,207.25,
Aberdeen City,1338.045,346.78,
Na h-Eileanan Siar,4744.483493978193,46.4,
Argyll and Bute,1059.2510895818534,225.19,
Moray,2638.1748572753236,238.34,
Na h-Eileanan Siar,4813.955693978192,43.9,
Argyll and Bute,1067.6048895818533,186.74,
Highland,3619.3498842547947,428.59,
Highland,2418.044884254795,458.04,
Aberdeen City,2329.6482,492.7,
Orkney Islands,1756.4694326320553,47.24,
Perth and Kinross,3355.120567851675,275.35,
Stirling,1105.5398029284636,200.12,
Argyll and Bute,1666.4366895818537,180.9,
"Edinburgh, City of",973.5702016952607,396.6,
Moray,1608.515457275323,194.66,
Argyll and Bute,1210.8332895818533,170.54,
South Ayrshire,1808.7363780828925,183.09,
Na h-Eileanan Siar,3919.456493978192,47.89,
Na h-Eileanan Siar,4881.357293978193,47.58,
Shetland Islands,3924.7216282946993,38.82,
Dundee City,1057.3716,277.46,
Shetland Islands,3328.388828294699,38.82,
Scottish Borders,1224.2365838481253,250.57,
Perth and Kinross,2684.388967851675,275.35,
Glasgow City,1071.8658,461.49,
Moray,1932.1716572753232,189.97,
Glasgow City,726.5496,375.68,
Glasgow City,971.763,461.49,
Perth and Kinross,597.4656478516746,283.67,
Fife,1958.3052695672827,390.83,
Shetland Islands,1350.751628294699,39.65,
Glasgow City,1080.2196,375.68,
Shetland Islands,2082.101828294699,37.88,
Argyll and Bute,2093.051689581853,170.54,
Glasgow City,661.57648,398.5,
Inverclyde,1313.1264,196.27,
Highland,4840.218484254796,392.71,
South Ayrshire,3397.814778082893,186.65,
North Lanarkshire,1269.144,497.72,
Highland,1761.8074842547944,401.29,
Na h-Eileanan Siar,3554.459693978192,55.69,
Argyll and Bute,2135.606089581853,170.54,
Fife,2440.3980695672826,364.35,
Perth and Kinross,996.1359678516746,333.59,
Highland,3532.1704842547947,428.59,
Aberdeen City,1242.4404,362.43,
East Lothian,1101.4254,178.71,
South Lanarkshire,4831.200567888525,472.27,
Orkney Islands,2591.064032632055,43.74,
Shetland Islands,3655.329428294699,35.94,
Argyll and Bute,1500.5030895818534,183.25,
Scottish Borders,4837.433583848127,295.24,
Aberdeenshire,3318.9452836990145,457.55,
Shetland Islands,2474.281908294699,39.37,
West Dunbartonshire,1264.7886,186.47,
South Lanarkshire,972.3875678885245,390.8,
Highland,1599.1582842547946,506.24,
East Lothian,1258.1484,207.83,
Inverclyde,2545.9188000000004,163.99,
Shetland Islands,3954.638228294699,36.07,
Orkney Islands,1115.940032632055,48.25,
Glasgow City,971.763,439.64,
East Ayrshire,2439.7470000000003,181.46,
Highland,1544.4658842547947,381.54,
Aberdeen City,660.22776,419.71,
Aberdeenshire,3570.2732836990144,386.89,
Argyll and Bute,984.9950895818531,197.22,
Aberdeenshire,4859.328883699015,454.17,
Orkney Islands,4610.398832632055,47.24,
Inverclyde,3415.7136,175.14,
Angus,3772.68454761292,270.6,
Na h-Eileanan Siar,4881.357293978193,46.4,
Perth and Kinross,4833.314767851675,308.1,
Na h-Eileanan Siar,2927.6390939781922,43.9,
Dumfries and Galloway,1289.1235044799525,243.2,
Highland,3766.219684254795,418.27,
Aberdeen City,1323.1938,362.43,
Orkney Islands,1500.0006326320547,47.06,
Shetland Islands,2672.579828294699,38.67,
"Edinburgh, City of",1728.1254016952607,452.69,
Falkirk,542.1268,300.94,
Midlothian,2401.1196,132.83,
Scottish Borders,4837.433583848127,295.24,
Na h-Eileanan Siar,1646.223293978192,52.64,
Highland,4840.218484254796,428.59,
Shetland Islands,3727.887828294699,38.02,
Scottish Borders,1565.3857838481256,281.8,
Na h-Eileanan Siar,3052.8032939781924,46.1,
Highland,2450.246284254795,365.1,
Dundee City,2919.6264000000006,235.76,
Glasgow City,971.763,398.5,
Orkney Islands,1087.6656326320547,49.45,
Fife,972.0570695672824,517.56,
Angus,2332.9035476129197,244.38,
Aberdeen City,542.1268,419.71,
Angus,2167.6839476129194,326.31,
Orkney Islands,2650.7544326320553,47.24,
Orkney Islands,3272.4342326320552,42.41,
Aberdeenshire,2964.8726836990145,465.63,
East Ayrshire,971.763,205.64,
East Renfrewshire,542.1268,251.28,
Stirling,1133.5286029284637,200.12,
Highland,2245.6852842547946,392.71,
Scottish Borders,4837.433583848127,295.24,
Glasgow City,971.763,503.44,
Clackmannanshire,971.763,106.73,
North Ayrshire,4830.576000000001,273.15,
South Ayrshire,2766.495978082893,208.07,
Highland,1986.6460842547945,392.71,
Glasgow City,2072.9652,375.68,
Aberdeenshire,3213.9872836990144,451.07,
Highland,1565.6002842547946,425.67,
Perth and Kinross,2148.531967851675,247.01,
Highland,2299.0924842547947,343.61,
Shetland Islands,2056.183628294699,35.94,
Angus,2917.7409476129196,224.84,
Orkney Islands,2775.918632632055,42.53,
South Lanarkshire,2286.2903678885245,392.24,
Scottish Borders,2385.9859838481257,315.53,
Argyll and Bute,3157.2686895818533,155.16,
Glasgow City,1376.958,398.5,
Shetland Islands,1794.217028294699,39.8,
Aberdeenshire,1172.232883699014,455.67,
Shetland Islands,1716.4624282946988,38.55,
North Ayrshire,971.763,261.69,
Orkney Islands,2117.967632632055,49.45,
Dumfries and Galloway,2087.8039044799525,259.74,
Angus,4485.68494761292,245.28,
Na h-Eileanan Siar,4351.212293978192,47.89,
Shetland Islands,1477.5191882946988,38.31,
Glasgow City,978.5459999999999,375.68,
Dumfries and Galloway,1563.0853044799524,243.2,
Angus,4833.18874761292,263.94,
Orkney Islands,2963.200832632055,43.9,
Highland,4230.4624842547955,326.3,
Argyll and Bute,1687.3568895818532,180.9,
Dumfries and Galloway,2845.5721044799525,247.58,
Shetland Islands,4619.9434282946995,38.31,
Angus,4394.935547612919,237.46,
Argyll and Bute,4297.098289581853,163.4,
Argyll and Bute,3089.510089581853,164.0,
Orkney Islands,1230.394232632055,60.04,
Orkney Islands,2241.132632632055,41.38,
Moray,2676.5166572753237,255.83,
Angus,1077.0489476129196,285.87,
Perth and Kinross,2140.677967851675,285.26,
Na h-Eileanan Siar,3216.4520939781924,46.4,
East Renfrewshire,1045.0908,230.34,
Glasgow City,542.1268,375.68,
Aberdeen City,971.763,505.14,
Aberdeenshire,4859.328883699015,454.17,
Shetland Islands,3727.887828294699,40.91,
Highland,4840.218484254796,428.59,
"Edinburgh, City of",1318.7892016952605,385.64,
Scottish Borders,2578.6231838481253,302.69,
West Dunbartonshire,2749.8372000000004,175.48,
Shetland Islands,1436.7057482946989,41.95,
Orkney Islands,2301.8226326320555,40.09,
Moray,1188.4692572753231,268.66,
Stirling,3153.291802928464,165.48,
Falkirk,2664.3714,295.05,
Falkirk,1681.5504,370.82,
South Lanarkshire,2415.5957678885243,402.87,
Stirling,4831.4774029284645,165.48,
Orkney Islands,2476.538432632055,47.24,
Shetland Islands,4782.092828294699,38.82,
Scottish Borders,3335.391783848125,275.17,
West Dunbartonshire,1015.674,191.64,
Na h-Eileanan Siar,4677.367493978192,46.4,
Orkney Islands,2426.8440326320556,47.24,
Inverclyde,971.763,216.53,
Na h-Eileanan Siar,3279.998093978192,47.89,
Highland,4840.218484254796,428.59,
Stirling,1043.9930029284637,175.33,
Midlothian,2151.7194000000004,147.53,
South Lanarkshire,1686.6731678885246,420.42,
Shetland Islands,1156.900628294699,39.87,
Aberdeenshire,3781.1888836990147,443.57,
Dundee City,1018.3872,277.46,
Dumfries and Galloway,1006.0939044799526,233.0,
Highland,2555.2756842547947,363.75,
Na h-Eileanan Siar,3046.8770939781925,46.4,
Glasgow City,971.763,474.61,
Dumfries and Galloway,976.8913044799525,291.07,
Na h-Eileanan Siar,1710.7688939781924,43.9,
Moray,556.5413772753229,229.75,
Orkney Islands,4832.3100326320555,42.53,
Fife,1919.2494695672826,427.96,
Orkney Islands,3068.730032632055,43.46,
"Edinburgh, City of",1080.3132016952604,452.69,
Fife,1265.1540695672825,430.04,
Scottish Borders,3123.4765838481253,315.31,
Argyll and Bute,1501.645489581853,154.59,
Shetland Islands,3706.9516282946993,38.82,
Argyll and Bute,3815.648089581853,155.16,
Dumfries and Galloway,1417.7863044799524,321.12,
Na h-Eileanan Siar,2510.2346939781924,47.89,
Angus,4833.18874761292,263.94,
East Renfrewshire,1238.5133999999998,217.52,
Shetland Islands,2638.1650282946994,33.07,
Stirling,2109.566602928464,157.73,
Perth and Kinross,3623.7987678516747,275.35,
Perth and Kinross,4833.314767851675,308.1,
Shetland Islands,3389.124548294699,38.02,
Moray,4843.935057275324,189.97,
Orkney Islands,4832.3100326320555,41.38,
Perth and Kinross,1066.1079678516746,333.0,
Stirling,1333.662802928464,158.41,
Orkney Islands,1608.314432632055,40.09,
Dumfries and Galloway,2007.3361044799526,247.58,
Orkney Islands,3843.7770326320556,47.24,
Aberdeenshire,4859.328883699015,506.3,
Na h-Eileanan Siar,3697.331093978192,43.9,
Midlothian,1266.645,152.11,
Dumfries and Galloway,1204.5859044799527,258.72,
Glasgow City,971.763,461.49,
East Ayrshire,4830.576000000001,195.26,
Inverclyde,1584.4464000000003,163.99,
Glasgow City,971.763,541.74,
Shetland Islands,3414.568628294699,38.82,
Na h-Eileanan Siar,1777.4564939781922,43.9,
Aberdeenshire,4859.328883699015,454.17,
North Ayrshire,4830.576000000001,314.35,
Orkney Islands,2337.3798326320552,43.74,
Highland,2673.014284254795,355.68,
Perth and Kinross,2585.357167851675,286.32,
Scottish Borders,4365.479583848126,315.53,
Fife,1799.0118695672822,365.41,
Dumfries and Galloway,2510.563304479953,270.09,
"Edinburgh, City of",973.5702016952607,385.64,
Moray,1195.600097275323,229.08,
Scottish Borders,4027.7575838481257,353.05,
Na h-Eileanan Siar,2485.8872939781927,51.53,
Shetland Islands,4847.1382282947,38.82,
Shetland Islands,4214.8912282946985,34.01,
Orkney Islands,2876.6640326320553,47.24,
Glasgow City,971.763,398.5,
Na h-Eileanan Siar,2968.9796939781922,46.23,
Aberdeenshire,4782.216883699014,454.17,
"Edinburgh, City of",1013.1258016952607,452.69,
Orkney Islands,973.4970326320548,48.43,
Orkney Islands,2612.3412326320554,40.24,
Stirling,3197.131402928464,184.47,
Highland,2982.2476842547944,427.01,
Shetland Islands,3106.620428294699,36.07,
Highland,2031.6994842547947,363.75,
Dumfries and Galloway,4143.195704479952,259.74,
Na h-Eileanan Siar,2930.3522939781924,46.4,
Aberdeenshire,3485.7356836990148,465.63,
Shetland Islands,2202.982028294699,40.63,
Argyll and Bute,1579.6856895818535,179.76,
Shetland Islands,1851.337028294699,39.8,
Highland,4012.264084254795,383.04,
Glasgow City,971.763,428.81,
Aberdeen City,1507.9056,492.7,
Orkney Islands,2391.429632632055,44.66,
"Edinburgh, City of",973.5702016952607,385.64,
"Edinburgh, City of",1048.1118016952605,333.0,
South Ayrshire,4834.239978082894,186.65,
Shetland Islands,4307.425628294699,33.07,
Dumfries and Galloway,4597.371104479952,259.74,
Shetland Islands,2230.185428294699,38.82,
Orkney Islands,4625.821232632055,47.24,
Moray,753.571777275323,270.17,
Argyll and Bute,4376.637889581853,173.86,
Na h-Eileanan Siar,1855.5680939781923,52.83,
Clackmannanshire,4691.131800000001,101.34,
Na h-Eileanan Siar,2212.853693978192,50.85,
Shetland Islands,3966.5620282946993,36.07,
Dumfries and Galloway,3382.7857044799525,290.63,
Dumfries and Galloway,2513.347904479953,240.49,
Perth and Kinross,1491.1521678516744,283.12,
Argyll and Bute,1866.9992895818534,168.65,
West Lothian,1463.6376,304.17,
Argyll and Bute,1405.1126895818531,186.74,
Na h-Eileanan Siar,2946.345893978192,47.89,
Na h-Eileanan Siar,1357.695893978192,43.73,
Dundee City,971.763,325.71,
Midlothian,2527.0692000000004,137.5,
Aberdeenshire,2154.8396836990146,425.24,
Shetland Islands,3218.718428294699,39.8,
Dumfries and Galloway,1658.5471044799528,220.45,
Na h-Eileanan Siar,1163.916293978192,55.48,
South Ayrshire,1473.8703780828926,183.09,
Perth and Kinross,832.4947678516746,244.96,
Shetland Islands,1383.1674282946988,40.91,
Renfrewshire,1798.1466,405.59,
Scottish Borders,3081.7075838481255,294.15,
Aberdeenshire,1000.8728836990142,467.89,
Na h-Eileanan Siar,1320.2822939781922,47.71,
Dumfries and Galloway,1620.5623044799527,264.48,
Dumfries and Galloway,4649.0647044799525,259.74,
Falkirk,2134.869,324.87,
Scottish Borders,4069.026783848126,295.24,
Shetland Islands,1974.145028294699,34.85,
Glasgow City,971.763,461.49,
Na h-Eileanan Siar,4881.357293978193,45.14,
Shetland Islands,2193.128828294699,39.8,
East Lothian,4216.536,174.49,
Glasgow City,971.763,365.29,
Argyll and Bute,2374.510489581853,159.58,
Dumfries and Galloway,3135.099104479953,277.59,
Argyll and Bute,3325.844089581853,155.16,
Dumfries and Galloway,1627.916504479953,277.59,
South Ayrshire,1535.3457780828928,203.35,
Argyll and Bute,1134.5780895818532,202.83,
Na h-Eileanan Siar,4065.612293978192,43.9,
Argyll and Bute,1968.9584895818532,156.54,
Stirling,972.6644029284639,134.94,
Na h-Eileanan Siar,4881.357293978193,47.89,
Na h-Eileanan Siar,2850.4556939781924,43.9,
Argyll and Bute,2403.8558895818533,158.99,
"Edinburgh, City of",1192.0542016952606,385.64,
Midlothian,1468.28696,129.63,
Highland,4840.218484254796,385.89,
Na h-Eileanan Siar,4717.065893978193,47.89,
Aberdeen City,971.763,419.71,
Highland,4837.2196842547955,398.29,
North Ayrshire,3239.07,324.45,
Shetland Islands,2590.541228294699,35.71,
Dumfries and Galloway,2787.0955044799525,259.74,
Dumfries and Galloway,3190.005704479953,297.97,
Glasgow City,1517.973,474.61,
Glasgow City,1320.7662,409.01,
Orkney Islands,1714.1292326320547,43.74,
Na h-Eileanan Siar,3300.9896939781925,43.9,
Argyll and Bute,3236.879689581853,158.99,
Perth and Kinross,1779.9651678516746,257.81,
Aberdeenshire,1839.6086836990144,475.81,
Aberdeenshire,4859.328883699015,508.18,
Perth and Kinross,1739.7669678516747,276.78,
Shetland Islands,2578.189028294699,37.88,
Orkney Islands,3718.255832632055,43.9,
Glasgow City,971.763,461.49,
Glasgow City,3427.4946000000004,428.81,
West Lothian,1201.5282,357.06,
Argyll and Bute,1958.1056895818535,190.68,
Stirling,1523.0156029284637,170.48,
Dumfries and Galloway,2846.6431044799524,272.12,
East Renfrewshire,1779.7254000000003,207.61,
Moray,2727.0678572753236,222.13,
Glasgow City,1254.3642,398.5,
Shetland Islands,3960.992828294699,43.22,
Aberdeen City,988.9049599999998,371.98,
Scottish Borders,3809.0593838481254,289.41,
North Ayrshire,1616.505,289.74,
Inverclyde,1047.0185999999999,155.36,
Perth and Kinross,3468.2181678516754,308.1,
Aberdeen City,971.763,362.43,
Shetland Islands,2017.556228294699,38.02,
Shetland Islands,2607.962828294699,33.07,
Angus,4833.18874761292,270.6,
Clackmannanshire,1106.6376,106.73,
Highland,2628.746284254795,392.71,
Dumfries and Galloway,2590.9597044799525,246.66,
Falkirk,1540.3211999999999,287.1,
Aberdeenshire,1537.6580836990142,413.48,
Orkney Islands,1437.097232632055,44.16,
Shetland Islands,2334.7150282946986,33.27,
Dundee City,542.1268,277.46,
Angus,1820.9655476129196,262.9,
Shetland Islands,1568.2360282946988,33.07,
Argyll and Bute,2980.196689581853,170.54,
Scottish Borders,2050.620183848125,277.24,
Moray,2561.991057275324,221.49,
Stirling,2226.6626029284644,153.78,
Glasgow City,1279.9254,461.49,
Highland,2764.6918842547943,394.31,
Argyll and Bute,550.5036895818531,182.95,
Na h-Eileanan Siar,3093.4298939781925,45.14,
Perth and Kinross,1685.1459678516746,294.28,
Aberdeenshire,4859.328883699015,386.89,
Moray,2164.4358572753235,222.19,
Scottish Borders,2176.355583848125,302.69,
South Lanarkshire,1289.9033678885246,400.66,
Shetland Islands,4847.1382282947,38.82,
Fife,4284.731469567283,417.42,
Orkney Islands,1153.2108326320547,40.48,
Stirling,972.6644029284639,185.98,
Na h-Eileanan Siar,2007.578693978192,52.83,
Aberdeenshire,4859.328883699015,472.26,
Angus,2330.2617476129194,245.99,
Highland,2574.839284254795,334.34,
Shetland Islands,3773.7820282946986,35.94,
East Lothian,3207.0114000000003,191.06,
"Edinburgh, City of",1524.7068016952608,341.78,
Stirling,4516.175002928464,165.48,
North Ayrshire,3868.8894,318.72,
Aberdeenshire,570.8796836990142,404.03,
Fife,4830.870069567283,417.42,
Argyll and Bute,1950.6800895818535,158.99,
Dundee City,2011.9895999999999,245.91,
Aberdeen City,1840.9152,341.67,
Dundee City,1339.9014000000002,250.09,
"Edinburgh, City of",973.5702016952607,351.5,
Argyll and Bute,2802.410689581853,194.66,
Dumfries and Galloway,1237.1443044799526,272.12,
Aberdeenshire,3691.3676836990144,399.05,
Argyll and Bute,1989.4502895818534,163.4,
West Lothian,3071.1372,356.03,
Orkney Islands,3011.038832632055,49.6,
Highland,2855.5840842547946,419.82,
Aberdeen City,542.1268,332.23,
Perth and Kinross,4833.314767851675,234.56,
Argyll and Bute,1404.5414895818533,196.11,
West Dunbartonshire,567.51792,211.6,
South Ayrshire,3903.398178082893,238.38,
Na h-Eileanan Siar,3490.9850939781923,51.53,
Angus,3870.0741476129197,263.94,
Shetland Islands,1338.6136282946989,46.81,
Argyll and Bute,3547.255489581853,182.15,
